customer_id,full_name,customer_type,birth_date,gender,email,phone,address,social_channels,source,tags,notes,created_at,updated_at,lifecycle_stage
848,Võ Thanh My,Trung bình,1995-08-25,Nữ,vo.thanh.my@gmail.com,870725154,"Nhà Thuốc FPT Long Châu, Địa chỉ: QL1A, Thôn Diêm Phổ, X, Núi Thành, Quảng Nam, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x3169c52ad94ae8b1:0xcc7319d48e9698d2!8m2!3d15.4762163!4d","{""tiktok"": ""tiktok.com/vo_thanh_my80"", ""facebook"": ""facebook.com/vo_thanh_my38"", ""preferred"": ""facebook""}",Event,"[""bodycare"", ""da-nhay-cam"", ""livestream-fan""]",,2025-04-07 18:22:32,2025-04-25 02:08:54,Lead
851,Ngô Ngọc Thảo,Mới,2008-07-02,Nữ,ngo.ngoc.thao@gmail.com,785827411,"Park coffee, Địa chỉ: 52 Nguyễn Chí Thanh, Cam Nghĩa, Cam Ranh, Khánh Hòa 57000, https://www.google.com/maps/place/Park+coffee/data=!4m7!3m6!1s0x31708dfb6aa56c35:0x72e1184e2e16616a!8m2!3d11.9872861!4d109.1978011!16s%2Fg%2F11vjgxv_4h!19sChIJNWylavuNcDERamE","{""preferred"": ""facebook""}",Ads,"[""duong-am"", ""da-nhay-cam"", ""tri-mun""]",,2024-11-27 08:51:19,2025-03-19 03:13:57,Prospect
852,Nguyễn Văn Phương,Mới,1988-09-09,Nữ,nguyen.van.phuong@gmail.com,549623064,"Cafe Đồ Rê Mí, Địa chỉ: 38 Đường Giáp Văn Cương, Vĩnh Lương, Nha Trang, Khánh Hòa, Số điện thoại: 0986 391 000, https://www.google.com/maps/place/Cafe+%C4%90%E1%BB%93+R%C3%AA+M%C3%AD/data=!4m7!3m6!1s0x317069e60abda3d3:0x97fa476f6fc24b63!8m2!3d12.3349531!4","{""tiktok"": ""tiktok.com/nguyen_van_phuong85"", ""instagram"": ""instagram.com/nguyen_van_phuong92"", ""zalo"": ""zalo.com/nguyen_van_phuong22"", ""preferred"": ""phone""}",Social,"[""clean-beauty"", ""nuoc-hoa""]",Fan livestream tối thứ 6,2025-08-16 22:25:13,2025-08-24 04:20:43,Lead
853,Hồ Mai Trà,Trung bình,1979-05-25,Nữ,ho.mai.tra5915@gmail.com,575338535,"Thanh Phong, Địa chỉ: thôn, Xuân Phương, Phù Mỹ, 55000, Số điện thoại: 0397 275 084, https://www.google.com/maps/place/Thanh+Phong/data=!4m7!3m6!1s0x3168cbb3a2b6f111:0xdd6b9e9ffee2d66a!8m2!3d14.283862!4d109.1554247!16s%2Fg%2F11lyxpsd_d!19sChIJEfG2orPLaDER","{""tiktok"": ""tiktok.com/ho_mai_tra91"", ""zalo"": ""zalo.com/ho_mai_tra21"", ""youtube"": ""youtube.com/ho_mai_tra20"", ""preferred"": ""instagram""}",Website,"[""chong-nang"", ""aha-bha""]",Ưa dùng ví điện tử khi thanh toán,2025-06-22 18:27:35,2025-09-30 07:43:44,Prospect
864,Phạm Minh My,Mới,2003-01-06,Nữ,pham.minh.my9774@yahoo.com,528533389,"Nhat Nga Hotel, Địa chỉ: 570 Nguyễn An Ninh, Vũng Tàu, Bà Rịa - Vũng Tàu, Số điện thoại: 0254 3525 857, https://www.google.com/maps/place/Nhat+Nga+Hotel/data=!4m10!3m9!1s0x31756fdeccf8649b:0xd7d0bf0b95e5b1b4!5m2!4m1!1i2!8m2!3d10.3601122!4d107.0972806!16s%","{""tiktok"": ""tiktok.com/pham_minh_my24"", ""zalo"": ""zalo.com/pham_minh_my35"", ""facebook"": ""facebook.com/pham_minh_my22"", ""youtube"": ""youtube.com/pham_minh_my55"", ""preferred"": ""tiktok""}",Social,[],,2025-04-22 13:16:54,2025-08-08 13:19:29,Lead
865,Hồ Văn Trà,Trung bình,1997-01-04,Nữ,ho.van.tra@gmail.com,782020114,"Nhà Thuốc Thu Diệu, Địa chỉ: SN 15 Phố Nam Dân, TT. Phát Diệm, Kim Sơn, Ninh Bình 430000, Số điện thoại: 0944 660 135, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Thu+Di%E1%BB%87u/data=!4m7!3m6!1s0x31366b7fe277cb41:0x9d98dd263755af6!8m2!3d20.","{""tiktok"": ""tiktok.com/ho_van_tra45"", ""instagram"": ""instagram.com/ho_van_tra50"", ""zalo"": ""zalo.com/ho_van_tra14"", ""preferred"": ""email""}",Website,"[""livestream-fan"", ""clean-beauty""]",,2025-03-08 18:06:27,2025-05-16 15:05:57,Lead
866,Đỗ Mai Hạnh,Trung bình,2002-10-23,Nữ,do.mai.hanh@outlook.com,832731571,"Sakê Cafe, Địa chỉ: 166 Đ. Bình Long, Phú Thạnh, Tân Phú, Hồ Chí Minh, Số điện thoại: 0908 880 246, https://www.google.com/maps/place/Sak%C3%AA+Cafe/data=!4m7!3m6!1s0x31752c1bb0286157:0x4d0ab2a9f068f5bb!8m2!3d10.7792011!4d106.6208707!16s%2Fg%2F11bwpcn7xh!","{""tiktok"": ""tiktok.com/do_mai_hanh13"", ""instagram"": ""instagram.com/do_mai_hanh66"", ""youtube"": ""youtube.com/do_mai_hanh35"", ""preferred"": ""email""}",Ads,[],,2025-07-19 15:49:40,2025-09-18 00:50:53,Prospect
867,Hồ Lan Linh,Trung bình,1997-11-04,Nam,ho.lan.linh@outlook.com,821924659,"HAKU Boutique Hotel Quy Nhơn - Lê Lợi, Địa chỉ: 7 Lê Lợi, Phường Lê Lợi, Quy Nhơn, Bình Định, Số điện thoại: 0975 910 077, https://www.google.com/maps/place/HAKU+Boutique+Hotel+Quy+Nh%C6%A1n+-+L%C3%AA+L%E1%BB%A3i/data=!4m10!3m9!1s0x316f6d406a3acf33:0x1907","{""tiktok"": ""tiktok.com/ho_lan_linh20"", ""instagram"": ""instagram.com/ho_lan_linh75"", ""facebook"": ""facebook.com/ho_lan_linh7"", ""preferred"": ""zalo""}",Ads,"[""coupon-hunter"", ""da-nhay-cam"", ""aha-bha""]",Ưu tiên sản phẩm 'clean beauty',2025-06-01 20:47:32,2025-07-20 06:49:49,Lead
869,Lê Hữu Dũng,Vip,1984-01-17,Nam,le.huu.dung@icloud.com,932038167,"Quầy Thuốc Tây Huy Hoàng, Địa chỉ: Vĩnh Mỹ A, Hòa Bình, Bạc Liêu, https://www.google.com/maps/place/Qu%E1%BA%A7y+Thu%E1%BB%91c+T%C3%A2y+Huy+Ho%C3%A0ng/data=!4m7!3m6!1s0x31a10d1ec855488b:0x2d5915dd6c0b1630!8m2!3d9.2564792!4d105.5975965!16s%2Fg%2F11gw35gp2k","{""tiktok"": ""tiktok.com/le_huu_dung5"", ""instagram"": ""instagram.com/le_huu_dung11"", ""zalo"": ""zalo.com/le_huu_dung57"", ""youtube"": ""youtube.com/le_huu_dung50"", ""preferred"": ""tiktok""}",Referral,[],Fan livestream tối thứ 6,2025-01-29 07:57:14,2025-02-19 00:48:22,Prospect
875,Võ Văn Yến,Trung bình,2001-04-01,Nữ,vo.van.yen@icloud.com,328277529,"Nhà Hàng Tukung, 24 Bùi Bằng Đoàn, Khu đô thị Phú Mỹ Hưng, Quận 7, Hồ Chí Minh 70000, 0707 024 088, https://www.google.gg/maps/place/Nh%C3%A0+H%C3%A0ng+Tukung/data=!4m7!3m6!1s0x31752f004f9e04c3:0xe175b4998663afca!8m2!3d10.7318366!4d106.7087232!16s%2Fg%2F1","{""instagram"": ""instagram.com/vo_van_yen4"", ""zalo"": ""zalo.com/vo_van_yen79"", ""facebook"": ""facebook.com/vo_van_yen51"", ""preferred"": ""facebook""}",Social,"[""nuoc-hoa"", ""k-beauty""]",,2025-03-04 09:37:36,2025-05-17 00:10:08,Prospect
876,Bùi Thanh Ngọc,Trung bình,1970-05-26,Nữ,bui.thanh.ngoc@hotmail.com,537575540,"Hiệu Vàng Vạn Phước, Địa chỉ: 18 Nguyễn Công Trứ, Phường 1, Bảo Lộc, Lâm Đồng, Số điện thoại: 0263 3864 181, https://www.google.com/maps/place/Hi%E1%BB%87u+V%C3%A0ng+V%E1%BA%A1n+Ph%C6%B0%E1%BB%9Bc/data=!4m7!3m6!1s0x3173f654a7fd2ae1:0xafd33dd634ae5561!8m2!","{""tiktok"": ""tiktok.com/bui_thanh_ngoc61"", ""instagram"": ""instagram.com/bui_thanh_ngoc22"", ""zalo"": ""zalo.com/bui_thanh_ngoc26"", ""preferred"": ""tiktok""}",Ads,"[""gooming-nam"", ""ship-nhanh""]",,2025-03-29 17:11:32,2025-06-02 20:06:40,Prospect
879,Trần Văn Anh,Mới,1977-08-21,Nữ,tran.van.anh@hotmail.com,892490506,"18 Again Tea & Coffee, Địa chỉ: Chí Công, Tuy Phong, Bình Thuận, Số điện thoại: 0366 679 059, https://www.google.com/maps/place/18+Again+Tea+%26+Coffee/data=!4m7!3m6!1s0x3176c3d20c515f0d:0xdc01f3d0c155fb15!8m2!3d11.1846878!4d108.6056397!16s%2Fg%2F11llkb3m","{""instagram"": ""instagram.com/tran_van_anh99"", ""zalo"": ""zalo.com/tran_van_anh82"", ""facebook"": ""facebook.com/tran_van_anh80"", ""preferred"": ""zalo""}",Social,"[""gooming-nam"", ""retinol""]",,2025-02-22 04:07:55,2025-05-15 06:57:14,Lead
880,Huỳnh Thị Anh,Trung bình,1971-11-23,Nữ,huynh.thi.anh@gmail.com,724568894,"Coffee Bến Sông xưa, Địa chỉ: 165 QL1A, Thôn Bình Long, Bắc Bình, Bình Thuận, https://www.google.com/maps/place/Coffee+B%E1%BA%BFn+S%C3%B4ng+x%C6%B0a/data=!4m7!3m6!1s0x3176c3cd5c5a6a89:0xb979310b498e614!8m2!3d11.1898053!4d108.5535966!16s%2Fg%2F11j4_lrkds!","{""instagram"": ""instagram.com/huynh_thi_anh50"", ""zalo"": ""zalo.com/huynh_thi_anh12"", ""facebook"": ""facebook.com/huynh_thi_anh34"", ""youtube"": ""youtube.com/huynh_thi_anh97"", ""preferred"": ""instagram""}",Walk-in,[],,2025-02-04 16:59:15,2025-02-25 03:44:25,Prospect
882,Phan Anh Giang,Trung bình,1999-11-25,Nam,phan.anh.giang7357@outlook.com,820191557,"MTP DE COFFEE AND MILKTEA, Địa chỉ: Hẻm 159 Phạm Văn Hai, Phường 5, Tân Bình, Hồ Chí Minh 70000, Số điện thoại: 0333 122 132, https://www.google.com/maps/place/MTP+DE+COFFEE+AND+MILKTEA/data=!4m7!3m6!1s0x31752fd1ea8c81e7:0x8f3745b4fab27c10!8m2!3d10.790688","{""zalo"": ""zalo.com/phan_anh_giang52"", ""facebook"": ""facebook.com/phan_anh_giang29"", ""preferred"": ""phone""}",Referral,"[""aha-bha""]",,2025-01-23 04:25:01,2025-02-20 09:43:50,Lead
884,Đỗ Thu Quang,Trung bình,1982-11-25,Nam,do.thu.quang@gmail.com,556188180,"Cafe Phố, Địa chỉ: 499b Đ. Kênh Tân Hóa, Phú Trung, Tân Phú, Hồ Chí Minh, Số điện thoại: 0907 286 386, https://www.google.com/maps/place/Cafe+Ph%E1%BB%91/data=!4m7!3m6!1s0x31752f35dba431a3:0xf2dd90d7ad01cf7c!8m2!3d10.7821382!4d106.6398531!16s%2Fg%2F11sxy7","{""tiktok"": ""tiktok.com/do_thu_quang66"", ""preferred"": ""phone""}",Social,"[""da-nhay-cam"", ""chong-nang"", ""tri-mun""]",,2025-04-25 10:23:29,2025-05-04 09:36:55,Lead
886,Đỗ Đức Hương,Mới,2000-07-12,Nữ,do.duc.huong@hotmail.com,516678498,"ASD Coffee, Địa chỉ: 16A Đ. Ng. Đức Kế, Tân Tiến, Nha Trang, Khánh Hòa 650000, Số điện thoại: 0905 798 880, https://www.google.com/maps/place/ASD+Coffee/data=!4m7!3m6!1s0x31706713f3ecff97:0x6ab6cf62e8528679!8m2!3d12.240457!4d109.190362!16s%2Fg%2F11h333t9t","{""tiktok"": ""tiktok.com/do_duc_huong16"", ""instagram"": ""instagram.com/do_duc_huong24"", ""zalo"": ""zalo.com/do_duc_huong35"", ""facebook"": ""facebook.com/do_duc_huong27"", ""youtube"": ""youtube.com/do_duc_huong25"", ""preferred"": ""tiktok""}",Referral,"[""da-nhay-cam"", ""tri-mun""]",,2025-05-27 09:55:31,2025-06-21 12:57:01,Prospect
887,Nguyễn Lan Thư,Vip,2000-01-28,Nữ,nguyen.lan.thu@hotmail.com,538304902,"Tru by Hilton Ha Long Hon Gai Centre, Địa chỉ: 168 Lê Thánh Tông, P. Bạch Đằng, Hạ Long, Quảng Ninh 200000, Số điện thoại: 0203 3688 555, https://www.google.com/maps/place/Tru+by+Hilton+Ha+Long+Hon+Gai+Centre/data=!4m10!3m9!1s0x314a59295ad7ec31:0x6087024d","{""tiktok"": ""tiktok.com/nguyen_lan_thu73"", ""instagram"": ""instagram.com/nguyen_lan_thu19"", ""zalo"": ""zalo.com/nguyen_lan_thu77"", ""preferred"": ""instagram""}",Social,[],,2025-04-30 13:44:49,2025-07-13 04:47:29,Prospect
888,Lý Mai Ngọc,Mới,1994-01-08,Nữ,ly.mai.ngoc@gmail.com,719564714,"Viethouse Homestay Ha Long, Địa chỉ: 426 Hạ Long, Bãi Cháy, Hạ Long, Quảng Ninh, Số điện thoại: 0388 589 102, https://www.google.com/maps/place/Viethouse+Homestay+Ha+Long/data=!4m10!3m9!1s0x314a58c3f7cff8dd:0x91f7fe9571bcdf04!5m2!4m1!1i2!8m2!3d20.9544135!","{""tiktok"": ""tiktok.com/ly_mai_ngoc97"", ""instagram"": ""instagram.com/ly_mai_ngoc32"", ""youtube"": ""youtube.com/ly_mai_ngoc86"", ""preferred"": ""instagram""}",Social,"[""gooming-nam"", ""clean-beauty"", ""lip-matte""]",Fan livestream tối thứ 6,2025-09-07 08:38:49,2025-10-09 05:12:00,Prospect
890,Phan Quốc Nhung,Mới,1969-01-23,Nữ,phan.quoc.nhung9295@icloud.com,373096430,"Khách Sạn Ánh Đông, Địa chỉ: Lô TM 2,3,4, 5 Nguyễn Tri Phương, Mỹ Bình, Phan Rang-Tháp Chàm, Ninh Thuận, https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+%C3%81nh+%C4%90%C3%B4ng/data=!4m10!3m9!1s0x3170cfd68f05e9b9:0xdde003b3e8780138!5m2!4m1!1i2!8m","{""tiktok"": ""tiktok.com/phan_quoc_nhung4"", ""zalo"": ""zalo.com/phan_quoc_nhung51"", ""preferred"": ""facebook""}",Social,[],,2025-02-25 12:55:40,2025-06-24 19:00:46,Lead
891,Hồ Đức Nhung,Mới,1975-01-04,Nữ,ho.duc.nhung1500@gmail.com,584901579,"Jewelry KiM, Địa chỉ: 235 Quang Trung, TT. Phù Mỹ, Phù Mỹ, Bình Định, Số điện thoại: 0972 787 656, https://www.google.com/maps/place/Jewelry+KiM/data=!4m7!3m6!1s0x316f331821cc5f9f:0x6c0db3ec795c7574!8m2!3d14.1745399!4d109.0510998!16s%2Fg%2F11kpy30q7q!19sC","{""tiktok"": ""tiktok.com/ho_duc_nhung7"", ""preferred"": ""instagram""}",Ads,"[""bodycare""]",,2025-03-15 16:50:25,2025-04-29 16:18:55,Lead
892,Vũ Văn Phương,Mới,1982-03-24,Nữ,vu.van.phuong5681@outlook.com,368470142,"SAMWON BBQ QUẬN 7, 49 Hưng Gia 3, Tân Phong, Quận 7, Hồ Chí Minh 72300, 0917 777 496, https://www.google.gg/maps/place/SAMWON+BBQ+QU%E1%BA%ACN+7/data=!4m7!3m6!1s0x31752ff32617e8c5:0xcdf690407c2e6875!8m2!3d10.7325353!4d106.7102282!16s%2Fg%2F11jcfc2x6w!19sC","{""instagram"": ""instagram.com/vu_van_phuong85"", ""zalo"": ""zalo.com/vu_van_phuong15"", ""facebook"": ""facebook.com/vu_van_phuong96"", ""preferred"": ""email""}",Social,[],,2024-12-31 03:06:20,2025-01-01 21:25:41,Lead
899,Huỳnh Anh Thảo,Mới,2008-02-24,Nữ,huynh.anh.thao2611@icloud.com,591645183,"Nhà Thuốc FPT Long Châu, Địa chỉ: 7 Đoàn Thế Trung, TT. Long phú, Long Phú, Sóc Trăng, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x31a04b286c0bb19f:0x7e71af019e5c48cd!8m2!3d9.6081","{""tiktok"": ""tiktok.com/huynh_anh_thao31"", ""instagram"": ""instagram.com/huynh_anh_thao78"", ""zalo"": ""zalo.com/huynh_anh_thao17"", ""preferred"": ""facebook""}",Website,"[""duong-am"", ""tri-mun"", ""coupon-hunter""]",,2025-06-17 02:53:51,2025-08-27 14:51:30,Lead
903,Hồ Hữu Yến,Trung bình,1972-08-04,Nữ,ho.huu.yen@gmail.com,981152809,https://www.google.com/maps/place/Motel+Nh%C6%B0+Ng%E1%BB%8Dc/data=!4m10!3m9!1s0x31a149a802802031:0x678335090a6e6d6c!5m2!4m1!1i2!8m2!3d9.176321!4d105.1586555!16s%2Fg%2F11kjz803v0!19sChIJMSCAAqhJoTERbG1uCgk1g2c?authuser=0&hl=vi&rclk=1,"{""tiktok"": ""tiktok.com/ho_huu_yen72"", ""instagram"": ""instagram.com/ho_huu_yen26"", ""youtube"": ""youtube.com/ho_huu_yen71"", ""preferred"": ""instagram""}",Ads,"[""duong-am"", ""livestream-fan""]",,2025-02-22 12:04:12,2025-06-21 20:45:28,Prospect
904,Phạm Đức Linh,Trung bình,2008-01-14,Nữ,pham.duc.linh@icloud.com,340561879,"Quân Quân caphe, Địa chỉ: P59W+W9M, Vĩnh Hy, Ninh Hải, Ninh Thuận, https://www.google.com/maps/place/Qu%C3%A2n+Qu%C3%A2n+caphe/data=!4m7!3m6!1s0x3170bf007476d76f:0xee0715d0bdb8a195!8m2!3d11.7198264!4d109.1959289!16s%2Fg%2F11vt564bp9!19sChIJb9d2dAC_cDERlaG","{""tiktok"": ""tiktok.com/pham_duc_linh84"", ""zalo"": ""zalo.com/pham_duc_linh53"", ""youtube"": ""youtube.com/pham_duc_linh8"", ""preferred"": ""email""}",Ads,[],Săn coupon khung giờ vàng,2025-08-14 01:09:31,2025-09-07 00:24:10,Prospect
914,Võ Hữu Trang,Trung bình,1968-10-28,Nữ,vo.huu.trang@gmail.com,389469480,"Café Sân Vườn Ba Chị Em, Địa chỉ: WP9M+M3H, Đ. Nguyễn Du, Binh Hoà, Thuận An, Bình Dương, https://www.google.com/maps/place/Caf%C3%A9+S%C3%A2n+V%C6%B0%E1%BB%9Dn+Ba+Ch%E1%BB%8B+Em/data=!4m7!3m6!1s0x3174d9d2dc083bdf:0x11621774d3efcdd!8m2!3d10.9191766!4d106.","{""tiktok"": ""tiktok.com/vo_huu_trang89"", ""instagram"": ""instagram.com/vo_huu_trang35"", ""preferred"": ""tiktok""}",Website,"[""nuoc-hoa""]",,2025-04-24 03:34:10,2025-05-05 17:32:02,Prospect
919,Lý Mai Phương,Trung bình,2001-02-10,Nữ,ly.mai.phuong@gmail.com,722487545,"HIỆU THUỐC TÂY, Địa chỉ: 2 Ấp Bình Huề, Đại Hoà Lộc, Bình Đại, Bến Tre, https://www.google.com/maps/place/HI%E1%BB%86U+THU%E1%BB%90C+T%C3%82Y/data=!4m7!3m6!1s0x319ffd0f6ab98793:0x6017f996f33d5d36!8m2!3d10.1781902!4d106.6823142!16s%2Fg%2F11fnynctjq!19sChIJ","{""tiktok"": ""tiktok.com/ly_mai_phuong4"", ""zalo"": ""zalo.com/ly_mai_phuong98"", ""facebook"": ""facebook.com/ly_mai_phuong18"", ""preferred"": ""instagram""}",Ads,"[""lip-matte"", ""clean-beauty""]",,2025-04-25 00:30:27,2025-06-14 23:53:48,Prospect
920,Hồ Thu Long,Mới,1994-12-26,Nam,ho.thu.long3846@icloud.com,848404313,"Cà phê GIỌT ĐẮNG, Địa chỉ: 345W+RRX, Cam Hải Tây, Cam Lâm, Khánh Hòa, Số điện thoại: 0977 207 703, https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+GI%E1%BB%8CT+%C4%90%E1%BA%AENG/data=!4m7!3m6!1s0x3170f534fbc817cd:0x770cdf5114ee86f6!8m2!3d12.0596153!4d1","{""tiktok"": ""tiktok.com/ho_thu_long19"", ""preferred"": ""instagram""}",Social,"[""lip-matte""]",,2025-09-19 08:08:07,2025-10-09 03:19:00,Prospect
921,Lê Gia Bảo,Trung bình,2003-01-10,Khác,le.gia.bao@hotmail.com,537896784,"Nhà Thuốc Phượng Hoàng, Địa chỉ: X5VX+JG5, Huỳnh Ngọc Diệp, TT. Đầm Dơi, Đầm Dơi, Cà Mau, Số điện thoại: 0290 3858 152, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Ph%C6%B0%E1%BB%A3ng+Ho%C3%A0ng/data=!4m7!3m6!1s0x31a1508d0060c8fb:0x86123d9e4f","{""tiktok"": ""tiktok.com/le_gia_bao43"", ""instagram"": ""instagram.com/le_gia_bao17"", ""zalo"": ""zalo.com/le_gia_bao19"", ""youtube"": ""youtube.com/le_gia_bao35"", ""preferred"": ""instagram""}",Ads,"[""gooming-nam"", ""ship-nhanh"", ""clean-beauty""]",Ưu tiên sản phẩm 'clean beauty',2025-05-06 04:20:33,2025-07-09 02:12:28,Lead
923,Phạm Ngọc Ngọc,Trung bình,2004-12-26,Nữ,pham.ngoc.ngoc6717@hotmail.com,365023153,"Tiệm Vàng Năm Lệ, Địa chỉ: Khánh Bình, Tân Uyên, Bình Dương, Số điện thoại: 0358 767 777, https://www.google.com/maps/place/Ti%E1%BB%87m+V%C3%A0ng+N%C4%83m+L%E1%BB%87/data=!4m7!3m6!1s0x3174c5d87578ac0b:0x7d816dcb5499a8b8!8m2!3d11.052241!4d106.7677769!16s%","{""tiktok"": ""tiktok.com/pham_ngoc_ngoc70"", ""zalo"": ""zalo.com/pham_ngoc_ngoc88"", ""facebook"": ""facebook.com/pham_ngoc_ngoc22"", ""preferred"": ""instagram""}",Ads,"[""gooming-nam"", ""tri-mun""]",,2025-08-31 17:17:37,2025-10-03 07:28:30,Prospect
924,Vũ Mai Linh,Trung bình,2008-01-28,Khác,vu.mai.linh@hotmail.com,841119064,"Nha Trang Lodge Hotel, Địa chỉ: 42 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000, Số điện thoại: 0258 3521 900, https://www.google.com/maps/place/Nha+Trang+Lodge+Hotel/data=!4m10!3m9!1s0x317067796e11dacf:0x1946b224b9b3948f!5m2!4m1!1i2!8m2!3d12.2417311!4d","{""tiktok"": ""tiktok.com/vu_mai_linh81"", ""zalo"": ""zalo.com/vu_mai_linh88"", ""youtube"": ""youtube.com/vu_mai_linh24"", ""preferred"": ""instagram""}",Referral,"[""bodycare""]",Ưu tiên sản phẩm 'clean beauty',2025-06-28 04:26:51,2025-09-28 05:43:13,Lead
926,Nguyễn Anh Phúc,Vip,2002-07-17,Nam,nguyen.anh.phuc@icloud.com,574870108,"Coffee Capuchino Red, Địa chỉ: 8N/6 Khu phố Bình Hòa, Thuận An, Bình Dương, Khu Phố Bình Đáng, Binh Hoà, Thuận An, Bình Dương, Số điện thoại: 0978 791 567, https://www.google.com/maps/place/Coffee+Capuchino+Red/data=!4m7!3m6!1s0x3174d9cde4b9d467:0x65ee875","{""tiktok"": ""tiktok.com/nguyen_anh_phuc55"", ""preferred"": ""tiktok""}",Website,"[""bodycare""]",,2025-03-07 10:16:38,2025-05-05 05:43:09,Prospect
929,Vũ Thanh Hạnh,Trung bình,2000-12-09,Khác,vu.thanh.hanh@gmail.com,385687207,"Khách sạn Golden Rain 2, Địa chỉ: 73/4 Trần Quang Khải, Lộc Thọ, Nha Trang, Khánh Hòa 650000, Số điện thoại: 0258 6261 166, https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Golden+Rain+2/data=!4m10!3m9!1s0x317067648b151e01:0x4700498438d41d3c!5m2!4","{""tiktok"": ""tiktok.com/vu_thanh_hanh53"", ""zalo"": ""zalo.com/vu_thanh_hanh73"", ""preferred"": ""instagram""}",Event,"[""duong-am"", ""livestream-fan""]",Săn coupon khung giờ vàng,2025-04-01 11:10:17,2025-05-26 01:38:39,Lead
932,Lê Minh Anh,Mới,1994-09-09,Nữ,le.minh.anh@hotmail.com,720235405,"Nhà Thuốc Tuyết Lan, Địa chỉ: 5553+8R7, Ấp Thạnh Điền, Cà Mau, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Tuy%E1%BA%BFt+Lan/data=!4m7!3m6!1s0x31a1491423f3e0db:0xf1673622489bf917!8m2!3d9.1582961!4d105.154542!16s%2Fg%2F11fswgbwj8!19sChIJ2-DzIx","{""preferred"": ""zalo""}",Website,"[""nuoc-hoa"", ""retinol"", ""bodycare""]",,2025-09-19 17:34:30,2025-09-20 22:18:34,Lead
934,Nguyễn Văn Phúc,Mới,1974-10-12,Nam,nguyen.van.phuc@outlook.com,520923475,"Nhà Thuốc Đức Kiên, Địa chỉ: 130 Long Hưng, Hoàn Diệu, Thái Bình, Số điện thoại: 0983 888 240, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+%C4%90%E1%BB%A9c+Ki%C3%AAn/data=!4m7!3m6!1s0x3135fab77c491d4f:0x6501766a061946e8!8m2!3d20.4760383!4d106","{""instagram"": ""instagram.com/nguyen_van_phuc45"", ""preferred"": ""tiktok""}",Referral,"[""duong-am""]","Da nhạy cảm, tránh hương liệu mạnh",2025-10-02 18:11:22,2025-10-08 20:19:00,Prospect
937,Đỗ Lan Ngọc,Trung bình,1996-03-24,Nữ,do.lan.ngoc@icloud.com,946128937,"Cà phê Diệu Vy, Địa chỉ: 63 Phùng Hưng, Phước Trung, Nha Trang, Khánh Hòa, Số điện thoại: 0905 376 603, https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+Di%E1%BB%87u+Vy/data=!4m7!3m6!1s0x3170672fde46fce5:0xa0be1039469fae38!8m2!3d12.2185373!4d109.1918515","{""tiktok"": ""tiktok.com/do_lan_ngoc17"", ""zalo"": ""zalo.com/do_lan_ngoc36"", ""preferred"": ""instagram""}",Event,"[""tri-mun""]",,2025-05-03 23:37:11,2025-06-08 11:12:59,Lead
941,Hồ Văn Dũng,Trung bình,2007-05-31,Nam,ho.van.dung@hotmail.com,827460230,"H-Ty Jewelry-=-Cửa hàng rang sức BẠC, Địa chỉ: 935 Phạm Văn Bạch, Phường 12, Gò Vấp, Hồ Chí Minh 70000, Số điện thoại: 0937 649 291, https://www.google.com/maps/place/H-Ty+Jewelry-%3D-C%E1%BB%ADa+h%C3%A0ng+rang+s%E1%BB%A9c+B%E1%BA%A0C/data=!4m7!3m6!1s0x31","{""tiktok"": ""tiktok.com/ho_van_dung71"", ""preferred"": ""tiktok""}",Referral,"[""lip-matte"", ""chong-nang"", ""nuoc-hoa""]",,2025-05-23 12:48:51,2025-08-08 19:17:46,Prospect
943,Dương Quốc Thảo,Trung bình,2001-12-09,Nữ,duong.quoc.thao@gmail.com,977627478,"Nhà Thuốc Tín Thành, Địa chỉ: 07 Trưng Nhị, TT. Vinh Châu, Vĩnh Châu, Sóc Trăng, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+T%C3%ADn+Th%C3%A0nh/data=!4m7!3m6!1s0x31a1bb56cc8b9cc1:0xbea43a4a335479ee!8m2!3d9.3255133!4d105.981854!16s%2Fg%2F11j5","{""instagram"": ""instagram.com/duong_quoc_thao46"", ""facebook"": ""facebook.com/duong_quoc_thao23"", ""preferred"": ""facebook""}",Social,"[""clean-beauty"", ""niacinamide"", ""nuoc-hoa""]","Da nhạy cảm, tránh hương liệu mạnh",2025-01-07 14:57:01,2025-04-27 13:20:27,Lead
