LeadID,CustomerID,FullName,Phone,Email,LeadSource,Status,LeadScore,ConversionRate,AssignedTo,CreatedAt,Flow_ID
L000614,614,Lý Thanh Anh,911157798,ly.thanh.anh7859@outlook.com,InBound,Qualified,18,0.1178,Nguyễn Lan Anh,2025-04-15 19:47:06,F-2025-000614
L000615,615,Lê Lan Nhung,715441810,le.lan.nhung@outlook.com,OutBound,Qualified,12,0.0649,Phạm Minh Khoa,2025-06-08 16:48:54,F-2025-000615
L000616,616,Lê Lan Nam,514929349,le.lan.nam@yahoo.com,InBound,Qualified,12,0.1178,Bùi Yến Nhi,2024-05-13 13:21:11,F-2025-000616
L000617,617,Lê Gia Chi,739134937,le.gia.chi@icloud.com,InBound,Converted,30,0.1196,Đặng Gia Phúc,2024-06-30 01:50:37,F-2025-000617
L000618,618,Vũ Mai My,540725492,vu.mai.my@icloud.com,InBound,Lost,0,0.1324,Bùi Yến Nhi,2024-02-23 23:19:36,F-2025-000618
L000619,619,Dương Mai Phát,379068277,duong.mai.phat9038@gmail.com,InBound,Nurturing,12,0.1178,Lê Thu Trang,2025-09-24 10:22:28,F-2025-000619
L000620,620,Hồ Gia Trinh,346012159,ho.gia.trinh@outlook.com,InBound,Qualified,18,0.119,Bùi Yến Nhi,2025-08-10 13:26:43,F-2025-000620
L000621,621,Ngô Thị My,519760167,ngo.thi.my3172@gmail.com,InBound,Lost,0,0.1196,Trần Quốc Huy,2024-10-03 08:55:48,F-2025-000621
L000622,622,Võ Thu Hoa,531951284,vo.thu.hoa@hotmail.com,InBound,Qualified,36,0.1178,Trần Quốc Huy,2025-09-21 00:04:39,F-2025-000622
L000623,623,Huỳnh Hữu Hạnh,924605385,huynh.huu.hanh4587@outlook.com,InBound,Contacted,6,0.1324,Phạm Minh Khoa,2024-12-29 20:05:45,F-2025-000623
L000624,624,Trần Mai Anh,931503203,tran.mai.anh8071@gmail.com,InBound,Converted,48,0.1178,Nguyễn Lan Anh,2025-03-31 14:18:08,F-2025-000624
L000625,625,Phan Văn Quang,556449794,phan.van.quang@hotmail.com,InBound,Lost,0,0.1196,Hoàng Bảo Nguyên,2024-03-04 06:03:18,F-2025-000625
L000626,626,Huỳnh Mai Quỳnh,333880048,huynh.mai.quynh@yahoo.com,InBound,Contacted,6,0.1196,Phạm Minh Khoa,2025-04-09 03:46:52,F-2025-000626
L000627,627,Hồ Văn My,842274844,ho.van.my@icloud.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-06-25 18:39:07,F-2025-000627
L000628,628,Phạm Minh Phúc,992970405,pham.minh.phuc@yahoo.com,InBound,Qualified,12,0.1196,Lê Thu Trang,2024-08-21 10:25:24,F-2025-000628
L000629,629,Ngô Văn Giang,839240214,ngo.van.giang7209@outlook.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-05-03 18:00:56,F-2025-000629
L000630,630,Dương Gia Thiện,964150291,duong.gia.thien@gmail.com,InBound,Qualified,24,0.1178,Nguyễn Lan Anh,2025-07-08 21:34:50,F-2025-000630
L000631,631,Bùi Văn Hạnh,993988126,bui.van.hanh@icloud.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-01-17 22:52:48,F-2025-000631
L000632,632,Trần Anh Anh,955135796,tran.anh.anh@yahoo.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2024-12-12 02:57:32,F-2025-000632
L000633,633,Lê Hữu Giang,713486098,le.huu.giang@yahoo.com,InBound,Converted,42,0.1196,Đặng Gia Phúc,2025-06-11 10:32:53,F-2025-000633
L000634,634,Ngô Quốc Giang,338567849,ngo.quoc.giang8067@icloud.com,InBound,Lost,0,0.1324,Nguyễn Lan Anh,2024-02-05 06:40:20,F-2025-000634
L000635,635,Dương Đức Dũng,863322237,duong.duc.dung@gmail.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-02-29 09:53:11,F-2025-000635
L000636,636,Lý Thị Trung,929210571,ly.thi.trung@gmail.com,InBound,Nurturing,18,0.1178,Lê Thu Trang,2025-02-06 20:50:53,F-2025-000636
L000637,637,Phạm Anh Trang,983654969,pham.anh.trang@outlook.com,InBound,Nurturing,42,0.119,Lê Thu Trang,2025-07-26 18:35:07,F-2025-000637
L000638,638,Đặng Minh Trang,820378479,dang.minh.trang@hotmail.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2024-12-02 09:09:31,F-2025-000638
L000639,639,Võ Mai Anh,770181235,vo.mai.anh9402@hotmail.com,InBound,Lost,0,0.119,Đặng Gia Phúc,2024-04-02 19:12:08,F-2025-000639
L000640,640,Hồ Tuấn Vy,315802865,ho.tuan.vy@yahoo.com,InBound,Contacted,6,0.119,Trần Quốc Huy,2025-02-07 05:53:03,F-2025-000640
L000641,641,Dương Thanh Tài,722323308,duong.thanh.tai@icloud.com,InBound,Lost,0,0.1196,Hoàng Bảo Nguyên,2024-10-20 01:57:00,F-2025-000641
L000642,642,Phạm Quốc Phát,538906728,pham.quoc.phat@gmail.com,InBound,Converted,30,0.119,Trần Quốc Huy,2024-05-07 06:42:37,F-2025-000642
L000643,643,Lý Minh Thảo,357501584,ly.minh.thao@yahoo.com,InBound,Qualified,12,0.119,Phạm Minh Khoa,2024-04-06 00:50:39,F-2025-000643
L000644,644,Vũ Anh Yến,558357070,vu.anh.yen2512@outlook.com,InBound,Converted,42,0.1196,Phạm Minh Khoa,2025-08-29 02:03:53,F-2025-000644
L000645,645,Vũ Phương Trung,871066715,vu.phuong.trung@gmail.com,InBound,Qualified,30,0.1324,Đặng Gia Phúc,2025-05-17 17:16:57,F-2025-000645
L000646,646,Vũ Lan Giang,989097490,vu.lan.giang@yahoo.com,InBound,Qualified,12,0.119,Phạm Minh Khoa,2024-10-08 06:57:49,F-2025-000646
L000647,647,Võ Thị Giang,746856264,vo.thi.giang@yahoo.com,InBound,Qualified,12,0.157,Đặng Gia Phúc,2024-11-22 02:36:34,F-2025-000647
L000648,648,Ngô Anh Quỳnh,311588803,ngo.anh.quynh@outlook.com,InBound,Qualified,12,0.1196,Võ Nhật Linh,2024-10-10 23:14:44,F-2025-000648
L000649,649,Đặng Anh Hương,795621183,dang.anh.huong@outlook.com,InBound,Qualified,24,0.1178,Lê Thu Trang,2025-05-22 01:43:53,F-2025-000649
L000650,650,Phạm Gia Hương,528892460,pham.gia.huong@gmail.com,InBound,Qualified,12,0.1196,Hoàng Bảo Nguyên,2024-11-12 11:24:54,F-2025-000650
L000651,651,Dương Quốc Khánh,984728392,duong.quoc.khanh6177@yahoo.com,InBound,Lost,0,0.157,Hoàng Bảo Nguyên,2024-11-21 05:22:01,F-2025-000651
L000652,652,Phạm Gia Trà,929397523,pham.gia.tra@hotmail.com,InBound,Converted,36,0.1178,Nguyễn Lan Anh,2025-04-16 22:06:29,F-2025-000652
L000653,653,Đỗ Thu Thảo,367080321,do.thu.thao9321@hotmail.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-01-02 19:14:27,F-2025-000653
L000654,654,Phạm Thu Bảo,760855346,pham.thu.bao@hotmail.com,InBound,Qualified,12,0.1025,Phạm Minh Khoa,2024-06-29 13:15:28,F-2025-000654
L000655,655,Võ Thị Anh,340685920,vo.thi.anh5111@hotmail.com,InBound,Nurturing,24,0.119,Hoàng Bảo Nguyên,2025-04-23 04:57:25,F-2025-000655
L000656,656,Ngô Mai Hoa,911360791,ngo.mai.hoa@yahoo.com,InBound,Lost,0,0.157,Lê Thu Trang,2024-04-07 12:08:49,F-2025-000656
L000657,657,Phan Mai Dũng,891329365,phan.mai.dung8645@yahoo.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-06-07 00:36:53,F-2025-000657
L000658,658,Vũ Quốc Dũng,583059754,vu.quoc.dung@icloud.com,InBound,Qualified,12,0.1178,Bùi Yến Nhi,2025-03-06 18:45:44,F-2025-000658
L000659,659,Dương Gia Linh,359744295,duong.gia.linh@outlook.com,InBound,Lost,0,0.1324,Bùi Yến Nhi,2024-07-29 02:15:12,F-2025-000659
L000660,660,Hoàng Hữu Hạnh,358248613,hoang.huu.hanh7441@yahoo.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-01-28 17:42:07,F-2025-000660
L000661,661,Lý Hữu Trung,878891009,ly.huu.trung@hotmail.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2025-05-08 15:59:18,F-2025-000661
L000662,662,Dương Thu Linh,798752405,duong.thu.linh8380@hotmail.com,InBound,Converted,30,0.1178,Lê Thu Trang,2024-12-10 17:40:41,F-2025-000662
L000663,663,Đặng Tuấn Ngọc,591482372,dang.tuan.ngoc@gmail.com,InBound,Qualified,12,0.119,Hoàng Bảo Nguyên,2024-03-10 11:09:46,F-2025-000663
L000664,664,Vũ Thị Trà,937325734,vu.thi.tra1204@hotmail.com,InBound,Nurturing,24,0.1025,Lê Thu Trang,2025-10-04 19:17:43,F-2025-000664
L000665,665,Bùi Minh Ngân,797142370,bui.minh.ngan@outlook.com,InBound,Lost,0,0.119,Bùi Yến Nhi,2024-08-24 06:53:31,F-2025-000665
L000666,666,Phạm Mai Ngân,715966558,pham.mai.ngan@gmail.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-11-06 22:38:54,F-2025-000666
L000667,667,Ngô Gia Tài,569477666,ngo.gia.tai2550@icloud.com,InBound,Converted,72,0.119,Bùi Yến Nhi,2025-09-28 15:46:55,F-2025-000667
L000668,668,Huỳnh Thị Hạnh,747592695,huynh.thi.hanh@hotmail.com,InBound,Qualified,12,0.1196,Trần Quốc Huy,2024-07-23 16:12:14,F-2025-000668
L000669,669,Đặng Thanh Chi,837803421,dang.thanh.chi@gmail.com,InBound,Qualified,24,0.119,Hoàng Bảo Nguyên,2025-04-29 22:09:57,F-2025-000669
L000670,670,Lý Văn Hoa,383097197,ly.van.hoa4600@hotmail.com,InBound,Qualified,42,0.119,Trần Quốc Huy,2025-09-16 19:18:41,F-2025-000670
L000671,671,Ngô Đức Trinh,964504476,ngo.duc.trinh3259@hotmail.com,InBound,Lost,0,0.1178,Hoàng Bảo Nguyên,2024-07-24 11:00:43,F-2025-000671
L000672,672,Võ Quốc Giang,999748393,vo.quoc.giang@icloud.com,InBound,Qualified,30,0.1178,Trần Quốc Huy,2025-09-28 15:06:05,F-2025-000672
L000673,673,Nguyễn Minh Huy,515949072,nguyen.minh.huy@gmail.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2024-10-11 16:27:00,F-2025-000673
L000674,674,Phan Anh An,966855791,phan.anh.an@icloud.com,InBound,Qualified,12,0.1196,Phạm Minh Khoa,2024-02-17 07:05:25,F-2025-000674
L000675,675,Lê Thị Trà,333373725,le.thi.tra@gmail.com,InBound,Nurturing,24,0.1025,Trần Quốc Huy,2025-05-30 03:47:20,F-2025-000675
L000676,676,Nguyễn Ngọc Thư,962792070,nguyen.ngoc.thu@gmail.com,InBound,Qualified,36,0.1196,Phạm Minh Khoa,2025-08-16 23:54:21,F-2025-000676
L000677,677,Hồ Thanh Hương,811183271,ho.thanh.huong7867@icloud.com,InBound,Qualified,12,0.1324,Võ Nhật Linh,2024-07-10 21:08:43,F-2025-000677
L000678,678,Hoàng Gia Ngân,386099332,hoang.gia.ngan@hotmail.com,InBound,Lost,0,0.1178,Nguyễn Lan Anh,2024-10-21 00:04:28,F-2025-000678
L000679,679,Lê Phương Trà,547986697,le.phuong.tra@gmail.com,InBound,Converted,30,0.119,Lê Thu Trang,2024-09-11 02:09:04,F-2025-000679
L000680,680,Hoàng Thanh Lộc,911340879,hoang.thanh.loc@gmail.com,InBound,Qualified,12,0.1324,Đặng Gia Phúc,2024-05-09 16:42:23,F-2025-000680
L000681,681,Lý Ngọc Nam,779516953,ly.ngoc.nam@hotmail.com,InBound,Qualified,12,0.1324,Đặng Gia Phúc,2024-11-01 16:27:17,F-2025-000681
L000682,682,Bùi Anh Nam,912613114,bui.anh.nam@outlook.com,InBound,Qualified,12,0.119,Lê Thu Trang,2024-06-17 12:25:33,F-2025-000682
L000683,683,Lê Quốc Chi,937759475,le.quoc.chi@yahoo.com,InBound,Lost,0,0.157,Bùi Yến Nhi,2024-02-05 21:44:18,F-2025-000683
L000684,684,Lê Gia Long,550752673,le.gia.long6150@gmail.com,InBound,Qualified,12,0.1196,Võ Nhật Linh,2025-01-16 05:12:39,F-2025-000684
L000685,685,Nguyễn Hữu Dũng,526967929,nguyen.huu.dung4761@hotmail.com,InBound,Qualified,24,0.1324,Lê Thu Trang,2025-09-06 20:23:33,F-2025-000685
L000686,686,Đặng Quốc Giang,788100918,dang.quoc.giang@outlook.com,InBound,Lost,0,0.1324,Phạm Minh Khoa,2024-10-25 05:14:08,F-2025-000686
L000687,687,Lý Đức Kim,735105880,ly.duc.kim@gmail.com,InBound,Contacted,6,0.1196,Bùi Yến Nhi,2025-05-08 18:50:42,F-2025-000687
L000688,688,Đỗ Anh Phương,795708708,do.anh.phuong6658@icloud.com,InBound,Lost,0,0.1178,Hoàng Bảo Nguyên,2024-09-27 18:06:14,F-2025-000688
L000689,689,Phạm Thị An,528960519,pham.thi.an@gmail.com,InBound,Qualified,24,0.119,Phạm Minh Khoa,2025-06-26 07:20:51,F-2025-000689
L000690,690,Hoàng Thanh Thảo,728459503,hoang.thanh.thao@gmail.com,InBound,Nurturing,18,0.119,Trần Quốc Huy,2025-10-03 14:55:39,F-2025-000690
L000691,691,Dương Ngọc Khánh,331616475,duong.ngoc.khanh@outlook.com,InBound,Qualified,12,0.119,Lê Thu Trang,2024-04-02 15:36:15,F-2025-000691
L000692,692,Vũ Phương Long,913248503,vu.phuong.long@icloud.com,InBound,Qualified,12,0.1324,Nguyễn Lan Anh,2024-11-26 22:59:29,F-2025-000692
L000693,693,Vũ Lan Linh,897875543,vu.lan.linh3806@hotmail.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-08-23 15:36:46,F-2025-000693
L000694,694,Lý Văn Thư,837209520,ly.van.thu@yahoo.com,InBound,Qualified,12,0.1324,Phạm Minh Khoa,2024-10-25 15:25:54,F-2025-000694
L000695,695,Trần Ngọc Trinh,946787727,tran.ngoc.trinh@hotmail.com,InBound,Qualified,30,0.1196,Võ Nhật Linh,2025-06-03 23:40:28,F-2025-000695
L000696,696,Hoàng Minh Anh,345073297,hoang.minh.anh9327@hotmail.com,InBound,Lost,0,0.1196,Lê Thu Trang,2024-07-22 15:22:22,F-2025-000696
L000697,697,Dương Đức Phương,582326417,duong.duc.phuong94@hotmail.com,InBound,Nurturing,12,0.119,Đặng Gia Phúc,2025-06-27 11:40:23,F-2025-000697
L000698,698,Vũ Quốc Dũng,331133669,vu.quoc.dung@hotmail.com,InBound,Lost,0,0.119,Lê Thu Trang,2024-03-29 01:30:00,F-2025-000698
L000699,699,Dương Anh Chi,367477027,duong.anh.chi@gmail.com,InBound,Converted,30,0.1324,Nguyễn Lan Anh,2024-10-01 17:15:41,F-2025-000699
L000700,700,Phạm Quốc My,577170933,pham.quoc.my@yahoo.com,InBound,Lost,0,0.1196,Nguyễn Lan Anh,2024-07-01 03:40:01,F-2025-000700
L000701,701,Phạm Ngọc Chi,376709285,pham.ngoc.chi1374@outlook.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-12-03 23:46:40,F-2025-000701
L000702,702,Lý Đức Linh,764962501,ly.duc.linh@gmail.com,InBound,Lost,0,0.1178,Bùi Yến Nhi,2024-08-16 14:29:26,F-2025-000702
L000703,703,Đỗ Tuấn Anh,911967032,do.tuan.anh@yahoo.com,InBound,Qualified,12,0.1178,Nguyễn Lan Anh,2024-05-25 06:04:56,F-2025-000703
L000704,704,Trần Thu Bảo,391896796,tran.thu.bao@hotmail.com,OutBound,Lost,0,0.0649,Phạm Minh Khoa,2024-12-20 23:09:12,F-2025-000704
L000705,705,Bùi Lan Nam,792694168,bui.lan.nam@yahoo.com,InBound,Qualified,24,0.119,Hoàng Bảo Nguyên,2025-08-17 23:21:41,F-2025-000705
L000706,706,Vũ Tuấn Hương,547270024,vu.tuan.huong6274@yahoo.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-07-23 08:41:41,F-2025-000706
L000707,707,Hoàng Đức Long,912354471,hoang.duc.long1608@hotmail.com,OutBound,Converted,30,0.0649,Phạm Minh Khoa,2025-02-04 07:12:48,F-2025-000707
L000708,708,Lê Thu Nhung,372990600,le.thu.nhung@hotmail.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-04-10 13:19:46,F-2025-000708
L000709,709,Đỗ Minh Thư,795004617,do.minh.thu25@yahoo.com,InBound,Qualified,18,0.1178,Phạm Minh Khoa,2025-02-09 09:56:06,F-2025-000709
L000710,710,Đỗ Lan Trà,842935227,do.lan.tra@yahoo.com,InBound,Converted,42,0.1196,Lê Thu Trang,2024-07-06 20:13:37,F-2025-000710
L000711,711,Phan Lan Huy,767380552,phan.lan.huy@gmail.com,InBound,Lost,0,0.1178,Bùi Yến Nhi,2024-07-09 18:28:04,F-2025-000711
L000712,712,Phạm Tuấn Linh,732474538,pham.tuan.linh@outlook.com,InBound,Qualified,18,0.119,Bùi Yến Nhi,2025-07-02 14:54:48,F-2025-000712
L000713,713,Nguyễn Lan Anh,914298541,nguyen.lan.anh@yahoo.com,InBound,Nurturing,24,0.119,Lê Thu Trang,2025-08-02 06:19:10,F-2025-000713
L000714,714,Huỳnh Lan Giang,962080307,huynh.lan.giang@icloud.com,InBound,Qualified,30,0.119,Lê Thu Trang,2025-09-12 11:31:54,F-2025-000714
L000715,715,Vũ Lan Khánh,974447879,vu.lan.khanh@icloud.com,InBound,Contacted,6,0.157,Phạm Minh Khoa,2025-02-16 10:01:57,F-2025-000715
L000716,716,Đặng Gia Linh,787813100,dang.gia.linh1116@gmail.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2025-02-25 07:05:09,F-2025-000716
L000717,717,Huỳnh Hữu Phát,354030750,huynh.huu.phat@yahoo.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2025-01-24 19:34:47,F-2025-000717
L000718,718,Đặng Anh Giang,711602607,dang.anh.giang67@outlook.com,InBound,Lost,0,0.1196,Phạm Minh Khoa,2024-10-20 13:57:43,F-2025-000718
L000719,719,Bùi Thị Dũng,986047568,bui.thi.dung4098@yahoo.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-08-24 12:34:33,F-2025-000719
L000720,720,Huỳnh Quốc Trang,963419542,huynh.quoc.trang@outlook.com,InBound,Lost,0,0.157,Võ Nhật Linh,2024-09-24 04:45:42,F-2025-000720
L000721,721,Đỗ Minh Trang,848185373,do.minh.trang@hotmail.com,InBound,Lost,0,0.119,Lê Thu Trang,2024-08-23 07:28:46,F-2025-000721
L000722,722,Hoàng Phương Tài,839614334,hoang.phuong.tai7870@gmail.com,InBound,Converted,42,0.1324,Phạm Minh Khoa,2024-04-16 19:45:03,F-2025-000722
L000723,723,Huỳnh Minh Ngọc,595905777,huynh.minh.ngoc4350@gmail.com,InBound,Qualified,12,0.1324,Trần Quốc Huy,2024-12-12 09:40:49,F-2025-000723
L000724,724,Lê Lan Hạnh,724294113,le.lan.hanh@hotmail.com,InBound,Contacted,6,0.119,Hoàng Bảo Nguyên,2024-12-08 08:37:22,F-2025-000724
L000725,725,Ngô Anh Phúc,936093914,ngo.anh.phuc@hotmail.com,InBound,Nurturing,12,0.1324,Bùi Yến Nhi,2024-12-15 11:36:11,F-2025-000725
L000726,726,Phan Thị Linh,876809406,phan.thi.linh7529@gmail.com,InBound,Qualified,18,0.1324,Phạm Minh Khoa,2025-06-17 02:32:28,F-2025-000726
L000727,727,Phan Gia Trang,962758514,phan.gia.trang2319@icloud.com,InBound,Lost,0,0.1196,Nguyễn Lan Anh,2024-11-13 20:51:19,F-2025-000727
L000728,728,Dương Anh An,880385199,duong.anh.an@icloud.com,InBound,Qualified,12,0.1178,Hoàng Bảo Nguyên,2024-03-19 05:40:18,F-2025-000728
L000729,729,Võ Văn Hoa,890985588,vo.van.hoa1135@yahoo.com,InBound,Qualified,12,0.157,Hoàng Bảo Nguyên,2024-11-28 16:00:04,F-2025-000729
L000730,730,Huỳnh Mai Yến,915368736,huynh.mai.yen@gmail.com,InBound,Qualified,18,0.157,Trần Quốc Huy,2025-04-15 15:46:22,F-2025-000730
L000731,731,Ngô Văn Trà,813795775,ngo.van.tra@yahoo.com,InBound,Qualified,36,0.119,Võ Nhật Linh,2025-08-03 04:41:37,F-2025-000731
L000732,732,Lý Mai Ngân,337424001,ly.mai.ngan7126@yahoo.com,InBound,Qualified,12,0.119,Đặng Gia Phúc,2024-04-04 13:09:46,F-2025-000732
L000733,733,Võ Gia Bảo,538839019,vo.gia.bao4777@icloud.com,InBound,Lost,0,0.1178,Nguyễn Lan Anh,2024-08-20 02:41:46,F-2025-000733
L000734,734,Vũ Phương Vy,766851033,vu.phuong.vy5240@icloud.com,InBound,Qualified,12,0.119,Hoàng Bảo Nguyên,2024-10-19 11:39:59,F-2025-000734
L000735,735,Đỗ Thu Quang,749252149,do.thu.quang@hotmail.com,InBound,Qualified,18,0.1178,Võ Nhật Linh,2025-06-22 05:50:10,F-2025-000735
L000736,736,Đỗ Minh Giang,735790793,do.minh.giang@outlook.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-09-09 15:41:24,F-2025-000736
L000737,737,Huỳnh Hữu Thảo,580783450,huynh.huu.thao@icloud.com,InBound,Contacted,6,0.1196,Phạm Minh Khoa,2024-11-09 21:41:13,F-2025-000737
L000738,738,Bùi Ngọc Tài,851776955,bui.ngoc.tai@icloud.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-04-01 20:57:26,F-2025-000738
L000739,739,Bùi Gia My,890238006,bui.gia.my@hotmail.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2024-10-17 15:01:13,F-2025-000739
L000740,740,Vũ Văn An,364052538,vu.van.an@yahoo.com,InBound,Qualified,12,0.1196,Lê Thu Trang,2024-08-12 08:35:38,F-2025-000740
L000741,741,Vũ Thị Thư,795588547,vu.thi.thu@outlook.com,InBound,Qualified,12,0.119,Lê Thu Trang,2024-02-21 10:28:30,F-2025-000741
L000742,742,Dương Đức Thư,731708812,duong.duc.thu@icloud.com,InBound,Qualified,30,0.1196,Bùi Yến Nhi,2025-06-02 16:06:28,F-2025-000742
L000743,743,Hồ Lan Thảo,984268790,ho.lan.thao@hotmail.com,InBound,Qualified,42,0.1196,Trần Quốc Huy,2025-09-27 07:41:55,F-2025-000743
L000744,744,Vũ Phương Linh,823921655,vu.phuong.linh@gmail.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2025-02-05 02:05:51,F-2025-000744
L000745,745,Hoàng Gia Ngân,985561189,hoang.gia.ngan@yahoo.com,InBound,Qualified,12,0.1196,Lê Thu Trang,2024-05-03 11:08:31,F-2025-000745
L000746,746,Vũ Tuấn Hương,857723131,vu.tuan.huong@hotmail.com,OutBound,Nurturing,30,0.0649,Bùi Yến Nhi,2025-08-12 17:23:02,F-2025-000746
L000747,747,Trần Ngọc Hương,378890417,tran.ngoc.huong4234@outlook.com,InBound,Lost,0,0.1178,Lê Thu Trang,2024-10-02 19:22:44,F-2025-000747
L000748,748,Hồ Gia Trinh,583585741,ho.gia.trinh@hotmail.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2024-12-22 03:44:40,F-2025-000748
L000749,749,Đặng Phương Trung,536684571,dang.phuong.trung@outlook.com,InBound,Lost,0,0.1178,Võ Nhật Linh,2024-05-11 04:36:48,F-2025-000749
L000750,750,Nguyễn Quốc My,744353282,nguyen.quoc.my@yahoo.com,InBound,Nurturing,18,0.1196,Hoàng Bảo Nguyên,2025-06-19 16:42:13,F-2025-000750
L000751,751,Đặng Anh Thiện,550497091,dang.anh.thien@gmail.com,InBound,Converted,36,0.119,Nguyễn Lan Anh,2025-04-14 10:46:24,F-2025-000751
L000752,752,Phan Minh Ngân,310118011,phan.minh.ngan@outlook.com,InBound,Qualified,42,0.1196,Phạm Minh Khoa,2025-08-19 17:37:06,F-2025-000752
L000753,753,Nguyễn Ngọc My,312040346,nguyen.ngoc.my8523@gmail.com,InBound,Qualified,24,0.119,Hoàng Bảo Nguyên,2025-06-27 03:10:21,F-2025-000753
L000754,754,Phạm Thị Giang,742007053,pham.thi.giang@hotmail.com,InBound,Converted,30,0.1324,Lê Thu Trang,2025-02-12 16:35:48,F-2025-000754
L000755,755,Ngô Anh Quang,885300471,ngo.anh.quang@gmail.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2024-11-21 14:27:06,F-2025-000755
L000756,756,Dương Anh Thư,954561865,duong.anh.thu@gmail.com,InBound,Qualified,18,0.1178,Trần Quốc Huy,2025-03-21 12:12:08,F-2025-000756
L000757,757,Đỗ Phương Kim,766485221,do.phuong.kim@yahoo.com,InBound,Qualified,12,0.1196,Phạm Minh Khoa,2024-07-05 13:45:04,F-2025-000757
L000758,758,Võ Tuấn Linh,749134860,vo.tuan.linh@gmail.com,InBound,Qualified,12,0.119,Đặng Gia Phúc,2024-03-19 06:33:37,F-2025-000758
L000759,759,Lý Văn Dũng,756292262,ly.van.dung@icloud.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-01-03 11:06:34,F-2025-000759
L000760,760,Đặng Gia Long,927448074,dang.gia.long9410@icloud.com,InBound,Converted,48,0.119,Trần Quốc Huy,2025-04-27 13:03:05,F-2025-000760
L000761,761,Vũ Tuấn Trà,966084154,vu.tuan.tra@yahoo.com,InBound,Nurturing,42,0.119,Võ Nhật Linh,2025-07-27 11:11:25,F-2025-000761
L000762,762,Đỗ Phương Phát,837351831,do.phuong.phat@hotmail.com,InBound,Lost,0,0.119,Nguyễn Lan Anh,2024-08-19 18:48:40,F-2025-000762
L000763,763,Ngô Thu Linh,933508416,ngo.thu.linh@icloud.com,InBound,Contacted,6,0.1324,Đặng Gia Phúc,2025-01-01 09:31:13,F-2025-000763
L000764,764,Bùi Hữu Ngọc,348413432,bui.huu.ngoc@gmail.com,InBound,Nurturing,24,0.119,Lê Thu Trang,2025-08-28 20:10:07,F-2025-000764
L000765,765,Phan Ngọc Phương,835674541,phan.ngoc.phuong@icloud.com,InBound,Qualified,12,0.1025,Phạm Minh Khoa,2024-12-14 11:45:50,F-2025-000765
L000766,766,Bùi Tuấn Khánh,799022091,bui.tuan.khanh@hotmail.com,InBound,Qualified,12,0.1324,Bùi Yến Nhi,2024-03-06 02:35:44,F-2025-000766
L000767,767,Vũ Lan Trang,790738867,vu.lan.trang@outlook.com,InBound,Lost,0,0.1196,Hoàng Bảo Nguyên,2024-02-29 16:46:54,F-2025-000767
L000768,768,Nguyễn Quốc Kim,793189773,nguyen.quoc.kim@yahoo.com,InBound,Qualified,30,0.1178,Lê Thu Trang,2025-05-21 00:41:41,F-2025-000768
L000769,769,Ngô Ngọc Trang,586375922,ngo.ngoc.trang@hotmail.com,InBound,Qualified,12,0.1196,Võ Nhật Linh,2025-06-12 06:13:27,F-2025-000769
L000770,770,Lê Tuấn Linh,870753962,le.tuan.linh2627@gmail.com,InBound,Lost,0,0.1196,Lê Thu Trang,2024-06-24 21:22:33,F-2025-000770
