customer_id,full_name,customer_type,birth_date,gender,email,phone,address,social_channels,source,tags,notes,created_at,updated_at
391,Lý Hữu Linh,Tiềm năng,2005-03-23,Nữ,ly.huu.linh4146@outlook.com,0819079772,"Địa chỉ: 29 Thích Quảng Đức, Phước Long, Nha Trang, Khánh Hòa 57000","{""instagram"": ""instagram.com/ly_huu_linh16"", ""zalo"": ""zalo.com/ly_huu_linh15"", ""tiktok"": ""tiktok.com/ly_huu_linh81"", ""preferred"": ""phone""}",Event,[],,2023-02-14 19:07:12,2023-07-21 00:41:51
392,Võ Mai Tài,Tiềm năng,2008-03-21,Nam,vo.mai.tai@gmail.com,0865295806,"Địa chỉ: i20 Đ. Lê Thị Riêng, Thới An, Quận 12, Hồ Chí Minh","{""facebook"": ""facebook.com/vo_mai_tai56"", ""instagram"": ""instagram.com/vo_mai_tai77"", ""zalo"": ""zalo.com/vo_mai_tai64"", ""tiktok"": ""tiktok.com/vo_mai_tai81"", ""preferred"": ""phone""}",Website,[],,2025-02-18 02:13:59,2025-03-27 11:56:27
393,Đỗ Văn Bảo,Tiềm năng,1960-12-31,Nam,do.van.bao@gmail.com,0981112125,"Địa chỉ: 36 Hai Tháng Tư, TT. Ninh Hòa, Ninh Hòa, Khánh Hòa","{""zalo"": ""zalo.com/do_van_bao87"", ""preferred"": ""instagram""}",Referral,"[""duong-da""]",,2024-08-04 19:28:26,2024-11-29 22:25:58
394,Hồ Phương Phúc,Tiềm năng,1995-10-11,Nam,ho.phuong.phuc@yahoo.com,0766334324,"Địa chỉ: Liên Hải, Hải Thượng, Nghi Sơn, Thanh Hóa","{""zalo"": ""zalo.com/ho_phuong_phuc74"", ""tiktok"": ""tiktok.com/ho_phuong_phuc68"", ""preferred"": ""email""}",Ads,"[""nuoc-hoa"", ""yeu-son"", ""nu""]",,2025-09-24 01:00:15,2025-10-08 21:50:00
395,Đặng Đức Bảo,Vip,1998-05-19,Nam,dang.duc.bao@hotmail.com,0794183437,"Địa chỉ: Số 32 Phan Bội Châu, Bãi Cháy, Hạ Long, Quảng Ninh","{""facebook"": ""facebook.com/dang_duc_bao84"", ""instagram"": ""instagram.com/dang_duc_bao4"", ""zalo"": ""zalo.com/dang_duc_bao13"", ""preferred"": ""facebook""}",Referral,"[""khach-quen""]",,2025-06-30 14:15:49,2025-09-21 03:49:04
396,Bùi Thu Hạnh,Tiềm năng,2002-05-18,Nữ,bui.thu.hanh@outlook.com,0852782079,"Địa chỉ: 35 Nội Khu Hưng Gia 2, Tân Phong, Quận 7, Hồ Chí Minh 79000","{""facebook"": ""facebook.com/bui_thu_hanh5"", ""preferred"": ""email""}",Website,"[""khach-quen"", ""tri-mun"", ""duong-toc""]",,2025-07-22 12:44:19,2025-10-09 00:25:00
397,Võ Tuấn Anh,Tiềm năng,1993-01-29,Nam,vo.tuan.anh@yahoo.com,0592498392,"454 Võ Văn Kiệt, Phường Cô Giang, Quận 1, Hồ Chí Minh 70000","{""facebook"": ""facebook.com/vo_tuan_anh58"", ""instagram"": ""instagram.com/vo_tuan_anh18"", ""zalo"": ""zalo.com/vo_tuan_anh22"", ""tiktok"": ""tiktok.com/vo_tuan_anh10"", ""preferred"": ""instagram""}",Website,[],Quan tâm combo dưỡng ẩm + chống nắng,2023-08-08 18:02:46,2023-11-05 10:44:50
398,Vũ Ngọc Ngọc,Tiềm năng,1970-05-12,Nam,vu.ngoc.ngoc6132@gmail.com,0882517863,"Địa chỉ: 193 Nguyễn Thiện Thuật, Lộc Thọ, Nha Trang, Khánh Hòa 650000","{""facebook"": ""facebook.com/vu_ngoc_ngoc41"", ""preferred"": ""tiktok""}",Website,"[""trang-diem""]",,2024-05-09 13:11:52,2024-11-20 18:03:33
399,Đỗ Quốc Phương,Tiềm năng,2006-02-24,Nữ,do.quoc.phuong@hotmail.com,0933555809,"Địa chỉ: 2Q93+C7F, Khánh Bình, Tân Uyên, Bình Dương","{""facebook"": ""facebook.com/do_quoc_phuong43"", ""instagram"": ""instagram.com/do_quoc_phuong23"", ""zalo"": ""zalo.com/do_quoc_phuong36"", ""tiktok"": ""tiktok.com/do_quoc_phuong86"", ""preferred"": ""tiktok""}",Social,"[""chong-nang""]",,2023-03-10 17:40:55,2023-05-04 04:40:30
400,Ngô Ngọc Hương,Trung bình,1984-12-15,Nữ,ngo.ngoc.huong@hotmail.com,0727151602,"Địa chỉ: 13 Hoàng Văn Thái, Trần Lâm, Thái Bình","{""facebook"": ""facebook.com/ngo_ngoc_huong81"", ""instagram"": ""instagram.com/ngo_ngoc_huong57"", ""zalo"": ""zalo.com/ngo_ngoc_huong99"", ""tiktok"": ""tiktok.com/ngo_ngoc_huong42"", ""preferred"": ""email""}",Event,"[""duong-da"", ""khach-quen"", ""da-nhay-cam""]",,2023-03-26 16:19:41,2023-06-12 07:48:04
401,Ngô Thanh Anh,Vip,1974-03-07,Nữ,ngo.thanh.anh1311@yahoo.com,0815943897,"Địa chỉ: 3Q7P+HR, Uyên Hưng, Tân Uyên, Bình Dương","{""instagram"": ""instagram.com/ngo_thanh_anh43"", ""preferred"": ""facebook""}",Ads,[],Thích mùi nước hoa nhẹ,2024-07-24 06:38:01,2024-08-06 04:27:16
402,Đỗ Hữu Nam,Vip,1988-04-26,Nam,do.huu.nam@outlook.com,0519150863,"Địa chỉ: 463 Nguyễn Đình Chiểu, Phường 3, Quận 3, Hồ Chí Minh","{""instagram"": ""instagram.com/do_huu_nam93"", ""tiktok"": ""tiktok.com/do_huu_nam5"", ""preferred"": ""facebook""}",Referral,"[""nam""]",,2024-03-02 17:25:04,2024-05-30 10:05:39
403,Phạm Hữu Linh,Tiềm năng,1976-09-29,Nam,pham.huu.linh1291@outlook.com,0356602416,"Địa chỉ: 2 Đường Triệu Nương, TT. Mỹ Xuyên, Mỹ Xuyên, Sóc Trăng","{""facebook"": ""facebook.com/pham_huu_linh60"", ""instagram"": ""instagram.com/pham_huu_linh55"", ""zalo"": ""zalo.com/pham_huu_linh88"", ""preferred"": ""zalo""}",Event,"[""yeu-son"", ""uu-tien-ship""]",,2024-01-14 15:44:53,2024-07-09 17:31:33
404,Hồ Gia Dũng,Tiềm năng,1970-04-09,Nam,ho.gia.dung@outlook.com,0816306244,"Địa chỉ: 06 Ngô Mây, Lý Thường Kiệt, Thành phố, Bình Định 55111","{""tiktok"": ""tiktok.com/ho_gia_dung53"", ""preferred"": ""phone""}",Email,"[""trang-diem"", ""tri-mun""]",,2024-05-19 06:17:40,2024-07-14 08:36:52
405,Lý Gia Ngọc,Tiềm năng,1980-09-30,Nữ,ly.gia.ngoc@outlook.com,0565727738,"Địa chỉ: 574Q+GMM, Unnamed, Road, Yên Dũng, Bắc Giang","{""facebook"": ""facebook.com/ly_gia_ngoc44"", ""instagram"": ""instagram.com/ly_gia_ngoc95"", ""tiktok"": ""tiktok.com/ly_gia_ngoc37"", ""preferred"": ""zalo""}",Ads,[],,2025-06-06 12:06:11,2025-06-27 11:05:27
406,Hoàng Tuấn Phương,Trung bình,1973-05-19,Nam,hoang.tuan.phuong@outlook.com,0976048736,"Địa chỉ: Quỳnh Bá, Quỳnh Lưu, Nghệ An","{""facebook"": ""facebook.com/hoang_tuan_phuong22"", ""preferred"": ""tiktok""}",Event,[],,2023-12-06 03:00:52,2024-01-29 07:02:32
407,Phan Hữu Trà,Tiềm năng,1982-01-24,Nam,phan.huu.tra@outlook.com,0825888636,"Địa chỉ: QL19, Đắk Pơ, Gia Lai","{""zalo"": ""zalo.com/phan_huu_tra74"", ""preferred"": ""tiktok""}",Ads,"[""chong-nang"", ""nu"", ""da-nhay-cam""]",,2025-04-07 11:13:00,2025-07-02 04:06:40
408,Vũ Ngọc Trà,Mới,1972-06-15,Nữ,vu.ngoc.tra@gmail.com,0370593297,"Địa chỉ: 51 Hoàng Diệu, Trần Phú, Quy Nhơn, Bình Định 55109","{""facebook"": ""facebook.com/vu_ngoc_tra91"", ""zalo"": ""zalo.com/vu_ngoc_tra37"", ""tiktok"": ""tiktok.com/vu_ngoc_tra3"", ""preferred"": ""instagram""}",Referral,"[""uu-tien-ship"", ""nu"", ""tri-mun""]","Da nhạy cảm, tránh hương liệu mạnh",2024-12-12 02:51:41,2025-03-16 11:34:28
409,Dương Đức Dũng,Mới,2006-04-18,Nam,duong.duc.dung8196@gmail.com,0962371006,"Địa chỉ: CAPHE NGON, Chu Văn An/65 Đ. Số 3, Phường 26, Bình Thạnh, Hồ Chí Minh","{""instagram"": ""instagram.com/duong_duc_dung3"", ""zalo"": ""zalo.com/duong_duc_dung92"", ""tiktok"": ""tiktok.com/duong_duc_dung50"", ""preferred"": ""phone""}",Walk-in,[],Quan tâm combo dưỡng ẩm + chống nắng,2025-04-14 17:32:28,2025-05-15 15:38:25
410,Dương Hữu Quang,Trung bình,1991-08-18,Nam,duong.huu.quang@outlook.com,0522565237,"Địa chỉ: Hẻm C3 Đ. Phạm Hùng, Bình Hưng, Bình Chánh, Hồ Chí Minh","{""instagram"": ""instagram.com/duong_huu_quang88"", ""zalo"": ""zalo.com/duong_huu_quang57"", ""preferred"": ""email""}",Ads,[],,2025-02-02 15:18:58,2025-08-14 00:13:35
411,Hoàng Ngọc Linh,Tiềm năng,2008-02-23,Nam,hoang.ngoc.linh@yahoo.com,0869544294,"Địa chỉ: 53 Đ. Đào Tông Nguyên, Phú Xuân, Nhà Bè, Hồ Chí Minh","{""instagram"": ""instagram.com/hoang_ngoc_linh29"", ""zalo"": ""zalo.com/hoang_ngoc_linh27"", ""tiktok"": ""tiktok.com/hoang_ngoc_linh18"", ""preferred"": ""email""}",Website,"[""nu""]","Da nhạy cảm, tránh hương liệu mạnh",2023-08-16 14:53:25,2024-01-19 01:32:01
412,Hồ Quốc Trà,Trung bình,1996-04-16,Nam,ho.quoc.tra5640@yahoo.com,0895856728,"Địa chỉ: 289 Bến Vân Đồn, Phường 2, Quận 4, Hồ Chí Minh","{""facebook"": ""facebook.com/ho_quoc_tra28"", ""instagram"": ""instagram.com/ho_quoc_tra77"", ""preferred"": ""phone""}",Walk-in,[],,2023-04-11 14:09:06,2023-07-07 22:20:14
413,Nguyễn Mai Linh,Tiềm năng,1964-06-14,Nữ,nguyen.mai.linh3319@outlook.com,0916158148,"Địa chỉ: T03 Chung Cư CT2, Đ. Phước Lộc Thọ, Khu đô thị VCN, Nha Trang, Khánh Hòa 650000","{""facebook"": ""facebook.com/nguyen_mai_linh32"", ""zalo"": ""zalo.com/nguyen_mai_linh83"", ""preferred"": ""instagram""}",Event,[],Ưu tiên sản phẩm thiên nhiên,2024-11-24 19:40:46,2025-04-19 14:43:09
414,Võ Thanh Trung,Tiềm năng,1977-03-23,Nam,vo.thanh.trung@yahoo.com,0922840333,"Địa chỉ: 342A Mạc Đĩnh Chi, Phường 1, Sóc Trăng","{""facebook"": ""facebook.com/vo_thanh_trung61"", ""instagram"": ""instagram.com/vo_thanh_trung10"", ""zalo"": ""zalo.com/vo_thanh_trung12"", ""tiktok"": ""tiktok.com/vo_thanh_trung27"", ""preferred"": ""email""}",Ads,[],,2023-03-21 08:30:17,2023-06-11 07:35:04
415,Ngô Mai Hạnh,Trung bình,1978-07-01,Nữ,ngo.mai.hanh7253@yahoo.com,0780469472,"Địa chỉ: 110 Song Hành, Phường 10, Quận 6, Hồ Chí Minh","{""facebook"": ""facebook.com/ngo_mai_hanh80"", ""instagram"": ""instagram.com/ngo_mai_hanh96"", ""tiktok"": ""tiktok.com/ngo_mai_hanh40"", ""preferred"": ""email""}",Event,"[""duong-toc"", ""uu-tien-ship""]",,2024-03-03 15:29:36,2024-08-24 11:55:42
416,Lê Lan Chi,Trung bình,1988-07-09,Nam,le.lan.chi@gmail.com,0785823133,"Địa chỉ: X36J+3X2, Hựu Thành, Trà Ôn, Vĩnh Long","{""facebook"": ""facebook.com/le_lan_chi98"", ""instagram"": ""instagram.com/le_lan_chi21"", ""preferred"": ""instagram""}",Ads,"[""trang-diem"", ""nam"", ""duong-toc""]","Da nhạy cảm, tránh hương liệu mạnh",2025-06-06 00:44:13,2025-10-09 06:28:00
417,Ngô Lan Hương,Trung bình,1988-05-24,Khác,ngo.lan.huong@outlook.com,0884524555,"Địa chỉ: Bình Hưng, Bình Chánh, Hồ Chí Minh","{""facebook"": ""facebook.com/ngo_lan_huong90"", ""instagram"": ""instagram.com/ngo_lan_huong84"", ""tiktok"": ""tiktok.com/ngo_lan_huong47"", ""preferred"": ""facebook""}",Event,"[""duong-da"", ""da-nhay-cam"", ""nu""]",Quan tâm combo dưỡng ẩm + chống nắng,2025-09-30 04:53:50,2025-10-08 22:54:00
418,Bùi Thanh Ngọc,Mới,1980-03-14,Nữ,bui.thanh.ngoc3523@hotmail.com,0897411325,"Địa chỉ: H25A Phan Huy Chú, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 790000","{""instagram"": ""instagram.com/bui_thanh_ngoc7"", ""zalo"": ""zalo.com/bui_thanh_ngoc81"", ""tiktok"": ""tiktok.com/bui_thanh_ngoc68"", ""preferred"": ""zalo""}",Event,[],Thích mùi nước hoa nhẹ,2025-01-26 14:13:03,2025-03-31 00:25:01
419,Hoàng Gia Khoa,Trung bình,1980-02-07,Nam,hoang.gia.khoa@icloud.com,0832949381,"Địa chỉ: 3Q7P+HR, Uyên Hưng, Tân Uyên, Bình Dương","{""preferred"": ""zalo""}",Event,"[""uu-tien-ship"", ""nu""]",Ưu tiên sản phẩm thiên nhiên,2023-08-07 05:00:37,2024-02-20 07:29:10
420,Dương Đức Giang,Tiềm năng,1990-08-08,Nam,duong.duc.giang@yahoo.com,0854902166,"Địa chỉ: 200 Trần Phú, TT. Bình Định, An Nhơn, Bình Định","{""facebook"": ""facebook.com/duong_duc_giang4"", ""tiktok"": ""tiktok.com/duong_duc_giang68"", ""preferred"": ""tiktok""}",Website,[],Ưa thích son lì tông đất,2024-08-03 04:08:00,2024-08-08 00:43:49
421,Lê Phương Khoa,Tiềm năng,2007-05-07,Nam,le.phuong.khoa@hotmail.com,0528281979,"Địa chỉ: 265 Đ. Lê Văn Việt, Hiệp Phú, Thủ Đức, Hồ Chí Minh","{""instagram"": ""instagram.com/le_phuong_khoa67"", ""preferred"": ""tiktok""}",Website,"[""duong-toc"", ""khach-quen"", ""nam""]","Da nhạy cảm, tránh hương liệu mạnh",2025-10-07 10:17:55,2025-10-09 08:53:00
422,Nguyễn Tuấn Anh,Tiềm năng,1988-02-13,Nữ,nguyen.tuan.anh@yahoo.com,0866243958,"Địa chỉ: Thôn Tân Hy 2, Bình Đông, Bình Sơn, Quảng Ngãi","{""facebook"": ""facebook.com/nguyen_tuan_anh3"", ""instagram"": ""instagram.com/nguyen_tuan_anh5"", ""tiktok"": ""tiktok.com/nguyen_tuan_anh8"", ""preferred"": ""zalo""}",Ads,"[""nu"", ""yeu-son""]",,2023-08-19 08:25:15,2023-10-10 19:39:08
423,Phan Minh Hương,Trung bình,1974-12-23,Nữ,phan.minh.huong@outlook.com,0343502716,"Địa chỉ: 381 QL60, Trường Khánh, Long Phú, Sóc Trăng","{""facebook"": ""facebook.com/phan_minh_huong48"", ""instagram"": ""instagram.com/phan_minh_huong15"", ""zalo"": ""zalo.com/phan_minh_huong22"", ""tiktok"": ""tiktok.com/phan_minh_huong74"", ""preferred"": ""phone""}",Website,"[""da-nhay-cam""]",,2024-11-12 06:12:42,2025-02-22 13:26:37
424,Phan Văn Kim,Trung bình,1967-09-18,Nam,phan.van.kim5872@outlook.com,0973318574,"Địa chỉ: 62 Trần Đại Nghĩa, Phường 4, Vĩnh Long, 700000","{""facebook"": ""facebook.com/phan_van_kim39"", ""zalo"": ""zalo.com/phan_van_kim83"", ""tiktok"": ""tiktok.com/phan_van_kim89"", ""preferred"": ""facebook""}",Ads,[],,2024-10-14 11:15:18,2025-01-24 14:53:53
425,Lý Thị Yến,Tiềm năng,1961-10-02,Nữ,ly.thi.yen5297@gmail.com,0533290282,"Địa chỉ: 537J+6HM, QL10, Khánh Nhạc, Yên Khánh, Ninh Bình","{""facebook"": ""facebook.com/ly_thi_yen53"", ""zalo"": ""zalo.com/ly_thi_yen22"", ""preferred"": ""instagram""}",Website,[],,2023-11-22 22:51:54,2024-05-30 09:32:09
426,Phạm Lan Dũng,Vip,1978-06-15,Nam,pham.lan.dung@yahoo.com,0756549500,"Địa chỉ: 86B P. Hoàng Như Tiếp, Bồ Đề, Long Biên, Hà Nội","{""instagram"": ""instagram.com/pham_lan_dung12"", ""zalo"": ""zalo.com/pham_lan_dung28"", ""tiktok"": ""tiktok.com/pham_lan_dung8"", ""preferred"": ""facebook""}",Ads,"[""da-nhay-cam""]",,2024-08-08 16:56:58,2025-02-20 14:44:25
427,Dương Ngọc Nam,Tiềm năng,1993-02-09,Khác,duong.ngoc.nam@icloud.com,0852585917,"Địa chỉ: 273 23 Tháng 8, Phường 8, Bạc Liêu","{""tiktok"": ""tiktok.com/duong_ngoc_nam78"", ""preferred"": ""facebook""}",Walk-in,"[""chong-nang""]",,2023-07-21 15:34:42,2023-08-26 23:47:25
428,Đặng Anh Giang,Tiềm năng,1968-08-14,Nam,dang.anh.giang@hotmail.com,0999425652,"Địa chỉ: 32 Chương Dương, Nguyễn Văn Cừ, Quy Nhơn, Bình Định","{""instagram"": ""instagram.com/dang_anh_giang50"", ""zalo"": ""zalo.com/dang_anh_giang73"", ""tiktok"": ""tiktok.com/dang_anh_giang44"", ""preferred"": ""instagram""}",Walk-in,"[""nam"", ""duong-da"", ""tri-mun""]",Ưu tiên sản phẩm thiên nhiên,2023-08-11 01:43:43,2024-01-20 02:58:14
429,Phan Quốc Trà,Tiềm năng,2000-12-15,Nam,phan.quoc.tra@icloud.com,0824855245,"Địa chỉ: 108 Trần Phú, Phường 7, Bạc Liêu","{""facebook"": ""facebook.com/phan_quoc_tra46"", ""instagram"": ""instagram.com/phan_quoc_tra3"", ""tiktok"": ""tiktok.com/phan_quoc_tra29"", ""preferred"": ""tiktok""}",Ads,[],,2024-06-15 20:39:57,2024-12-28 15:33:52
430,Đặng Ngọc An,Tiềm năng,1985-01-08,Nữ,dang.ngoc.an@icloud.com,0591826832,"Địa chỉ: 79 Phan Bội Châu, Đồng Hải, Đồng Hới, Quảng Bình","{""instagram"": ""instagram.com/dang_ngoc_an29"", ""preferred"": ""instagram""}",Referral,"[""uu-tien-ship"", ""yeu-son""]",Ưa thích son lì tông đất,2025-04-04 04:46:04,2025-08-16 06:28:43
431,Huỳnh Thu Trà,Mới,2005-05-12,Nam,huynh.thu.tra@yahoo.com,0899634064,"Địa chỉ: 02/10 Trần Bình Trọng, Phường Lê Lợi, Quy Nhơn, Bình Định 02563","{""facebook"": ""facebook.com/huynh_thu_tra71"", ""zalo"": ""zalo.com/huynh_thu_tra93"", ""preferred"": ""facebook""}",Email,"[""khach-quen"", ""nuoc-hoa"", ""chong-nang""]",,2024-04-11 00:33:27,2024-04-11 03:17:00
432,Lý Mai Dũng,Mới,1978-02-16,Nam,ly.mai.dung3973@icloud.com,0536693351,"Địa chỉ: 59c Khúc Thừa Dụ, Phước Trung, Nha Trang, Khánh Hòa","{""instagram"": ""instagram.com/ly_mai_dung15"", ""zalo"": ""zalo.com/ly_mai_dung67"", ""tiktok"": ""tiktok.com/ly_mai_dung80"", ""preferred"": ""email""}",Ads,"[""trang-diem"", ""yeu-son"", ""chong-nang""]",,2023-08-10 05:22:16,2024-01-29 15:24:02
433,Đặng Mai Hạnh,Tiềm năng,1966-07-04,Nữ,dang.mai.hanh@hotmail.com,0382154064,"Địa chỉ: 14 Nguyễn Văn Tố, Thanh Hải, Thành phố Phan Thiết, Bình Thuận","{""facebook"": ""facebook.com/dang_mai_hanh13"", ""instagram"": ""instagram.com/dang_mai_hanh93"", ""tiktok"": ""tiktok.com/dang_mai_hanh46"", ""preferred"": ""instagram""}",Ads,"[""nu""]",,2025-01-27 00:00:50,2025-08-09 10:36:45
434,Ngô Hữu Linh,Trung bình,1970-07-15,Nữ,ngo.huu.linh@outlook.com,0354856451,"Địa chỉ: 35 Trần Quang Diệu, Xuân An, Thành phố Phan Thiết, Bình Thuận","{""zalo"": ""zalo.com/ngo_huu_linh77"", ""preferred"": ""tiktok""}",Website,"[""yeu-son""]",,2025-07-07 05:13:30,2025-10-09 10:13:00
435,Hồ Thị Trà,Trung bình,1979-02-27,Nữ,ho.thi.tra@gmail.com,0321359966,"Địa chỉ: Lạc sơn 3, Cà Ná, Thuận Nam, Ninh Thuận","{""facebook"": ""facebook.com/ho_thi_tra80"", ""zalo"": ""zalo.com/ho_thi_tra52"", ""preferred"": ""phone""}",Website,"[""yeu-son"", ""uu-tien-ship"", ""duong-da""]",Thích mùi nước hoa nhẹ,2023-02-09 19:56:59,2023-04-06 16:35:27
436,Đỗ Anh Khánh,Tiềm năng,1968-05-18,Nam,do.anh.khanh@gmail.com,0867423885,"Địa chỉ: QL1A X, Hải Trạch, Bố Trạch, Quảng Bình","{""zalo"": ""zalo.com/do_anh_khanh39"", ""tiktok"": ""tiktok.com/do_anh_khanh92"", ""preferred"": ""facebook""}",Website,"[""khach-quen""]",Quan tâm combo dưỡng ẩm + chống nắng,2024-06-30 12:13:47,2024-12-05 07:49:34
437,Lý Thu Dũng,Trung bình,1986-05-10,Nam,ly.thu.dung3313@outlook.com,0385575225,"Địa chỉ: 14 Tôn Đức Thắng, Côn Đảo, Bà Rịa - Vũng Tàu 70000","{""facebook"": ""facebook.com/ly_thu_dung91"", ""instagram"": ""instagram.com/ly_thu_dung84"", ""zalo"": ""zalo.com/ly_thu_dung33"", ""tiktok"": ""tiktok.com/ly_thu_dung43"", ""preferred"": ""email""}",Event,"[""uu-tien-ship"", ""nu""]",,2025-08-18 18:16:09,2025-10-09 08:36:00
438,Hồ Văn Phúc,Trung bình,1996-05-15,Nam,ho.van.phuc@gmail.com,0363703824,"Địa chỉ: 7 Nhà Hát, P. Bạch Đằng, Hạ Long, Quảng Ninh","{""facebook"": ""facebook.com/ho_van_phuc2"", ""zalo"": ""zalo.com/ho_van_phuc56"", ""tiktok"": ""tiktok.com/ho_van_phuc70"", ""preferred"": ""email""}",Website,"[""tri-mun""]",Thích mùi nước hoa nhẹ,2025-10-03 11:16:41,2025-10-09 11:47:00
439,Hồ Thu Phương,Vip,1986-10-13,Nam,ho.thu.phuong6343@outlook.com,0764655358,"Địa chỉ: phường Tân Đông Hiệp, Dĩ An, Bình Dương","{""instagram"": ""instagram.com/ho_thu_phuong13"", ""preferred"": ""phone""}",Website,"[""nu"", ""tri-mun""]",Ưa thích son lì tông đất,2023-07-20 00:41:42,2023-08-13 19:10:14
440,Vũ Quốc Yến,Tiềm năng,1970-07-01,Nữ,vu.quoc.yen@gmail.com,0389779612,"Địa chỉ: PMF2+MM9, Nghi Kim, Vinh, Nghệ An","{""facebook"": ""facebook.com/vu_quoc_yen92"", ""instagram"": ""instagram.com/vu_quoc_yen32"", ""preferred"": ""phone""}",Event,[],Thích mùi nước hoa nhẹ,2023-08-18 17:22:14,2023-09-04 06:16:27
441,Hoàng Hữu Tài,Mới,1970-01-22,Nam,hoang.huu.tai@outlook.com,0994539862,"Địa chỉ: 64/4 Lê Lợi, Hưng Long, Thành phố Phan Thiết, Bình Thuận","{""instagram"": ""instagram.com/hoang_huu_tai8"", ""zalo"": ""zalo.com/hoang_huu_tai93"", ""tiktok"": ""tiktok.com/hoang_huu_tai24"", ""preferred"": ""instagram""}",Event,[],Ưu tiên sản phẩm thiên nhiên,2024-07-10 16:14:17,2024-12-07 20:35:44
442,Nguyễn Thu Kim,Trung bình,1979-12-08,Nữ,nguyen.thu.kim5437@gmail.com,0726966672,"Địa chỉ: 183 Đ. Nguyễn Văn Tạo, Ấp 2, Nhà Bè, Hồ Chí Minh","{""facebook"": ""facebook.com/nguyen_thu_kim51"", ""instagram"": ""instagram.com/nguyen_thu_kim44"", ""preferred"": ""zalo""}",Ads,"[""nu""]",,2024-01-27 11:46:04,2024-06-02 15:04:16
443,Nguyễn Gia Trà,Trung bình,1980-10-16,Nữ,nguyen.gia.tra@hotmail.com,0715120800,"Địa chỉ: G4C6+4M3, Chấp Lễ, Tx. Ninh Hòa, Khánh Hòa 650000","{""facebook"": ""facebook.com/nguyen_gia_tra44"", ""instagram"": ""instagram.com/nguyen_gia_tra87"", ""tiktok"": ""tiktok.com/nguyen_gia_tra73"", ""preferred"": ""instagram""}",Referral,"[""trang-diem"", ""chong-nang""]",,2025-08-22 11:48:02,2025-10-09 02:51:00
444,Huỳnh Thanh Vy,Trung bình,1987-02-22,Nữ,huynh.thanh.vy7293@gmail.com,0918144152,"Địa chỉ: 8FX9+Q6M, 30 Tháng 4, TT. Chợ Gao, Chợ Gạo, Tiền Giang","{""preferred"": ""facebook""}",Social,"[""tri-mun"", ""yeu-son"", ""chong-nang""]",Quan tâm combo dưỡng ẩm + chống nắng,2024-12-07 07:13:03,2025-05-25 03:10:07
445,Vũ Mai Kim,Mới,1973-06-26,Nam,vu.mai.kim@icloud.com,0715079181,"Địa chỉ: 418 HL2, Bình Trị Đông, Bình Tân, Hồ Chí Minh","{""facebook"": ""facebook.com/vu_mai_kim80"", ""instagram"": ""instagram.com/vu_mai_kim55"", ""zalo"": ""zalo.com/vu_mai_kim62"", ""tiktok"": ""tiktok.com/vu_mai_kim13"", ""preferred"": ""zalo""}",Event,"[""uu-tien-ship"", ""nam"", ""tri-mun""]",,2023-07-30 10:53:56,2023-11-21 18:06:33
446,Đặng Quốc Nhung,Tiềm năng,1985-10-02,Nữ,dang.quoc.nhung904@hotmail.com,0713149982,"Địa chỉ: C296+6PJ, Phước Dinh, Thuận Nam, Ninh Thuận","{""facebook"": ""facebook.com/dang_quoc_nhung87"", ""tiktok"": ""tiktok.com/dang_quoc_nhung22"", ""preferred"": ""email""}",Event,[],Thích mùi nước hoa nhẹ,2023-10-20 10:03:32,2024-01-19 05:38:17
447,Phan Văn Giang,Trung bình,1992-05-21,Nữ,phan.van.giang3631@outlook.com,0823739900,"Địa chỉ: 31 Đ. Chu Văn An, Vạn Thạnh, Nha Trang, Khánh Hòa 650000","{""instagram"": ""instagram.com/phan_van_giang51"", ""zalo"": ""zalo.com/phan_van_giang18"", ""tiktok"": ""tiktok.com/phan_van_giang79"", ""preferred"": ""phone""}",Website,"[""duong-da"", ""tri-mun""]",,2024-05-28 19:16:46,2024-07-13 09:28:33
448,Đặng Đức Yến,Tiềm năng,1965-10-14,Nữ,dang.duc.yen@gmail.com,0376643749,"Địa chỉ: 12 An Dương Vương, Nguyễn Văn Cừ, Quy Nhơn, Bình Định 55000","{""instagram"": ""instagram.com/dang_duc_yen23"", ""zalo"": ""zalo.com/dang_duc_yen21"", ""preferred"": ""zalo""}",Ads,"[""chong-nang"", ""nam"", ""tri-mun""]",,2023-06-27 16:24:34,2023-07-26 22:11:44
449,Đặng Minh Phương,Trung bình,1976-01-26,Nam,dang.minh.phuong@gmail.com,0373187328,"Địa chỉ: PPJ4+XCH, Khu đô thị Phú Mỹ Hưng, Thành phố Hồ Chí Minh, Hồ Chí Minh","{""facebook"": ""facebook.com/dang_minh_phuong78"", ""instagram"": ""instagram.com/dang_minh_phuong94"", ""zalo"": ""zalo.com/dang_minh_phuong76"", ""preferred"": ""phone""}",Referral,"[""duong-da""]","Da nhạy cảm, tránh hương liệu mạnh",2023-05-10 21:07:59,2023-11-21 23:35:13
