ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,Email,Telephone,City,Country,CreatedOn,LoyaltyTier,Income,CustomerSatisfaction
CUST_02621,Joseph,Villanueva,Joseph Villanueva,1980-01-18,Male,htaylor@klein.net,001-566-647-9283x78612,Port Kevin,VN,2021-08-13,low,57312.927199044505,high
CUST_02622,Rebecca,Barnes,Rebecca Barnes,1972-03-09,Male,wreese@maldonado-hughes.com,(433)281-5063,Patriciaport,VN,2024-05-15,low,68784.64067426909,high
CUST_02623,Amanda,Allen,Amanda Allen,1973-03-05,Male,edwin02@cooper-sexton.com,501.779.1205x991,Hartside,VN,2023-12-12,low,45094.321491436596,high
CUST_02624,Jason,Aguirre,Jason Aguirre,2006-09-23,Female,cruzandrew@blackwell.com,(546)171-9850x9211,Ronaldville,VN,2021-07-02,low,41897.62940858524,high
CUST_02625,Todd,Jones,Todd Jones,1996-02-22,Female,wendy39@yahoo.com,(233)763-5171x915,North Samuelberg,VN,2023-06-06,low,50372.57161561567,high
CUST_02626,Amanda,Ellis,Amanda Ellis,2000-03-22,Male,kellyrogers@olsen.biz,184-930-9167x55128,East Nicoleshire,VN,2021-06-30,low,6854.968586183664,high
CUST_02627,Michael,Andrews,Michael Andrews,1988-11-25,Female,jennacastro@ross.info,(453)617-6763x45194,Rogersville,VN,2024-05-11,low,46437.77466967373,high
CUST_02628,Carla,Gould,Carla Gould,1971-03-14,Male,jeremybrewer@jackson-parker.com,001-322-621-2910x110,Ewingfurt,VN,2024-09-21,high,25944.444188994756,low
CUST_02629,Heather,Little,Heather Little,1988-03-13,Male,maurice23@yahoo.com,(882)194-7165x52268,Lake Christopherstad,VN,2023-12-05,high,58060.88028808873,high
CUST_02630,Melissa,Guerra,Melissa Guerra,1970-01-03,Male,jimenezpamela@long-davis.com,(136)638-4716,Abigailbury,VN,2023-07-19,high,73261.34917573837,medium
CUST_02631,William,Waters,William Waters,1997-03-23,Female,lisa24@mooney.com,133-614-3414x169,North Amanda,VN,2024-04-04,low,8428.881578755812,high
CUST_02632,Stephen,Gilbert,Stephen Gilbert,1974-07-29,Male,cindy89@yahoo.com,001-229-312-9734,Port Donna,VN,2024-07-18,low,58977.45009362779,medium
CUST_02633,Roy,Ferrell,Roy Ferrell,1982-01-14,Male,ifrancis@hotmail.com,(508)658-1329x21785,Mckenzieborough,VN,2021-05-10,medium,44550.42049634145,medium
CUST_02634,Anna,Vaughn,Anna Vaughn,2002-10-03,Male,alexsimpson@gmail.com,843-169-3370x260,Johnsonview,VN,2024-11-22,low,55893.41109162129,medium
CUST_02635,Lisa,Hanson,Lisa Hanson,1988-01-15,Female,daryl53@yahoo.com,(610)523-7260,West Dustinport,VN,2023-11-19,low,27033.87731961416,low
CUST_02636,Timothy,Higgins,Timothy Higgins,1972-03-24,Female,brittneyporter@hotmail.com,(584)377-7730,Wheelerhaven,VN,2022-08-25,low,44179.67522277594,medium
CUST_02637,Katherine,Bennett,Katherine Bennett,1991-07-05,Female,bestsandra@yahoo.com,(957)162-5972,Lake Julieland,VN,2024-03-26,low,57031.94982308933,low
CUST_02638,Heather,Cooper,Heather Cooper,1985-11-07,Male,michael60@martinez.com,001-756-564-6549x653,Michelleburgh,VN,2023-04-24,low,39020.78572687512,low
CUST_02639,Robert,Harrington,Robert Harrington,1955-10-17,Male,rogercooley@yahoo.com,(252)221-6460,Melissamouth,VN,2022-10-19,medium,13899.512429737166,high
CUST_02640,Jennifer,Benson,Jennifer Benson,1969-10-29,Male,clinton47@brennan.org,+1-847-778-0545x527,Jenniferborough,VN,2024-06-24,high,45279.40813779166,high
CUST_02641,Kristy,Parks,Kristy Parks,1993-12-07,Male,lindseybray@johnson.com,438.085.3510,Greerville,VN,2022-10-13,high,5336.122005010504,high
CUST_02642,Matthew,Sullivan,Matthew Sullivan,1978-11-07,Male,robert55@calhoun.net,(798)471-4784,Robintown,VN,2023-07-07,medium,36294.51973425193,high
CUST_02643,Erin,Ramirez,Erin Ramirez,1976-05-11,Female,jennifersingleton@harris-sanders.com,001-334-542-6993x2535,East Julie,VN,2021-03-06,high,30276.94224557181,high
CUST_02644,Matthew,Kennedy,Matthew Kennedy,2006-02-23,Female,aperez@hotmail.com,+1-024-237-5709x019,West Rickyshire,VN,2023-04-17,low,25818.801919804715,high
CUST_02645,Meagan,Cunningham,Meagan Cunningham,2003-09-28,Female,barbara95@gmail.com,001-547-327-2227x805,Carrton,VN,2024-01-22,low,14447.78740460602,high
CUST_02646,Christine,Nguyen,Christine Nguyen,2006-10-17,Female,yowens@hotmail.com,+1-875-149-3044x8034,Cynthiaside,VN,2024-05-22,low,21288.74128574263,medium
CUST_02647,Lori,Rodriguez,Lori Rodriguez,2006-08-17,Female,martinezmegan@watson-harris.info,067-761-9182x77920,Smithview,VN,2023-12-02,low,49301.39547388364,high
CUST_02648,Shannon,Howard,Shannon Howard,1956-08-03,Female,conniejohnston@hernandez.com,009-153-4078x5535,East Amandafort,VN,2023-06-23,low,27539.688810975593,high
CUST_02649,Robin,Molina,Robin Molina,1961-10-08,Female,bgonzalez@haynes.biz,6857474656,West Grant,VN,2024-01-13,low,36723.22522511777,medium
CUST_02650,Abigail,Price,Abigail Price,1982-07-30,Male,ricardoconner@miller-patterson.com,(611)525-8903x305,Paulmouth,VN,2024-05-18,low,32275.01484408867,high
CUST_02651,Mary,Alexander,Mary Alexander,1990-03-19,Male,bridgetobrien@hotmail.com,911-074-5106,Kennedymouth,VN,2023-03-09,high,8840.56991074133,high
CUST_02652,Lori,Moore,Lori Moore,1956-12-17,Female,marksanchez@hotmail.com,2862004160,Bryanttown,VN,2024-03-09,medium,40500.23511975044,high
CUST_02653,Russell,Gould,Russell Gould,2000-06-17,Male,wilsonkenneth@hotmail.com,272-957-9126x0157,South Jennifer,VN,2022-11-28,medium,58561.39250854707,medium
CUST_02654,Kelly,Kirk,Kelly Kirk,1964-04-01,Male,watersamanda@holt-brewer.info,+1-723-449-3619x203,Kimville,VN,2023-03-07,low,38807.720004261806,high
CUST_02655,Tina,Reid,Tina Reid,1996-10-09,Female,richardosborne@yahoo.com,(508)595-9945x806,Heathermouth,VN,2022-01-02,low,27316.264627135337,high
CUST_02656,Stephanie,Moore,Stephanie Moore,1985-02-13,Male,mccartythomas@yahoo.com,+1-257-722-8801x2221,Mccartyland,VN,2024-05-06,high,70779.38654268991,medium
CUST_02657,Jack,Chavez,Jack Chavez,1974-01-07,Male,morristimothy@hotmail.com,234-720-9896,Kimberlyberg,VN,2023-03-08,medium,54666.65050703433,medium
CUST_02658,Timothy,Solomon,Timothy Solomon,1978-09-20,Male,lopezjo@hotmail.com,(819)517-7218,West Mirandamouth,VN,2022-03-13,medium,72242.27363758048,high
CUST_02659,Michael,Rogers,Michael Rogers,1963-01-05,Male,joshua92@bailey-glass.biz,149-653-4647x3283,Lake April,VN,2023-01-28,low,36310.302098683394,high
CUST_02660,Madison,Clark,Madison Clark,1977-10-12,Female,esanchez@hotmail.com,458.634.9940,West Seth,VN,2021-10-28,medium,6341.582750549185,medium
CUST_02661,Eric,Pearson,Eric Pearson,1957-03-03,Female,adamgregory@gmail.com,(173)471-2711,Michaelton,VN,2024-08-20,medium,47032.321324564306,high
CUST_02662,Nichole,Schroeder,Nichole Schroeder,1998-10-12,Female,vboyer@greene.com,(403)977-5254,East Gene,VN,2022-05-25,low,76613.51770746565,medium
CUST_02663,John,Hayes,John Hayes,1970-07-16,Male,hammondsherry@hotmail.com,098-874-4013,Sherryfort,VN,2022-05-09,low,76191.15453866884,high
CUST_02664,Tara,Poole,Tara Poole,2006-07-02,Male,ugalvan@gmail.com,(455)040-1465x99874,Hendrixchester,VN,2023-06-05,low,38703.03704453471,low
CUST_02665,Samuel,Hernandez,Samuel Hernandez,1966-08-21,Female,thomas90@smith.info,131.271.0617,North Kathleen,VN,2023-01-30,low,48238.46091586199,low
CUST_02666,Gina,Hernandez,Gina Hernandez,1961-02-05,Male,tmccarthy@knight-conner.biz,(658)409-2667x31297,South Allison,VN,2023-06-08,medium,8842.116374251662,high
CUST_02667,Julia,Lewis,Julia Lewis,1964-07-14,Male,jenniferjones@lopez-camacho.com,714.203.7252x989,Port Sarahbury,VN,2021-09-30,low,21708.571301001935,high
CUST_02668,Kayla,Richards,Kayla Richards,1998-08-26,Female,turnerthomas@hotmail.com,+1-470-720-7546,Mayberg,VN,2024-02-06,medium,33452.65886613491,medium
CUST_02669,Tony,Miles,Tony Miles,2005-12-12,Female,linda57@parker.com,(288)736-9297x046,West Christina,VN,2022-01-30,high,67082.32150021457,medium
CUST_02670,Bruce,Powers,Bruce Powers,1974-09-04,Female,garciaregina@hotmail.com,739.082.0583x49129,Kristinshire,VN,2023-04-03,low,71593.45812631832,low
CUST_02671,Ruth,Long,Ruth Long,1957-07-22,Male,millsjacqueline@williams-hall.com,+1-001-336-8706x060,Silvafort,VN,2022-01-15,low,59165.809236669054,high
CUST_02672,Thomas,Nicholson,Thomas Nicholson,2004-06-07,Female,williamslisa@yahoo.com,001-537-918-0867x4530,Paulstad,VN,2023-01-22,low,68042.6058648414,high
CUST_02673,Aaron,Smith,Aaron Smith,1979-10-13,Male,michelle35@rich-johnson.com,468.945.2759,South Ryan,VN,2023-12-22,medium,54644.136709233826,high
CUST_02674,Christian,Orr,Christian Orr,1982-06-10,Female,judy00@deleon-underwood.com,186-447-3073,Andrewton,VN,2021-08-11,medium,17378.440545497564,medium
CUST_02675,Ronald,Anderson,Ronald Anderson,1979-12-04,Male,elizabethdaniel@hunt-suarez.net,269.412.5428,Port Jacobmouth,VN,2021-01-09,medium,15273.050462666926,low
CUST_02676,Cindy,Reeves,Cindy Reeves,1955-09-19,Male,charlesjordan@hudson.biz,001-232-528-1238x278,West Shirleyburgh,VN,2023-04-18,low,5574.7248882045205,high
CUST_02677,Mitchell,Brown,Mitchell Brown,1963-11-02,Female,qholden@gmail.com,3947863782,West George,VN,2024-03-26,low,57203.540346491085,medium
CUST_02678,Shane,Barber,Shane Barber,1961-02-05,Female,lindsey39@yahoo.com,078-489-3734x023,North Nichole,VN,2021-04-04,medium,52686.387159914346,high
CUST_02679,Kathryn,Rosales,Kathryn Rosales,1999-05-29,Female,timothyhays@hancock-kennedy.org,(845)998-5683x3450,East Andrewborough,VN,2021-03-05,low,42050.07896330966,high
CUST_02680,Tiffany,Drake,Tiffany Drake,2005-07-01,Female,usanders@gutierrez.net,(796)290-9035x2779,Jonesberg,VN,2021-06-19,medium,8564.921593874065,high
CUST_02681,Joseph,Rosario,Joseph Rosario,1984-06-27,Male,victoriamacdonald@gmail.com,866-170-3712,Ryanport,VN,2023-11-21,medium,57662.688525029815,low
CUST_02682,Tiffany,Valdez,Tiffany Valdez,1988-12-07,Female,amy57@gmail.com,413.963.1673,Leeshire,VN,2023-11-25,high,41205.546309785874,high
CUST_02683,Gregory,Brady,Gregory Brady,2006-09-26,Female,jonathonmartin@hotmail.com,477.589.7849x2515,Lake Gracefort,VN,2021-04-10,high,15002.81370979504,medium
CUST_02684,Nicole,Edwards,Nicole Edwards,2001-09-23,Female,williamswilliam@hotmail.com,(748)647-1842,Lake Kaitlinside,VN,2024-01-02,low,28967.30681435984,high
CUST_02685,Kendra,Dixon,Kendra Dixon,1973-08-31,Male,carlos77@cervantes.biz,8092671397,East Kristenhaven,VN,2024-09-07,low,15061.848133999782,high
CUST_02686,Jay,Day,Jay Day,1967-03-30,Female,roblestodd@rivera-brown.net,001-817-442-5449x22488,Christineside,VN,2022-01-31,medium,14127.67224083517,medium
CUST_02687,Sabrina,Ballard,Sabrina Ballard,1957-10-12,Female,linlaura@hotmail.com,111.189.2886,Nicolehaven,VN,2024-01-23,low,8274.715028035844,high
CUST_02688,Joyce,Mccormick,Joyce Mccormick,1988-10-07,Female,browncarlos@douglas.com,329-797-7019,Frankmouth,VN,2024-06-28,low,63907.313703036365,high
CUST_02689,Cindy,Perez,Cindy Perez,1957-04-26,Female,carla95@hotmail.com,+1-341-584-2100,New Heathermouth,VN,2022-01-12,low,58968.49458337109,high
CUST_02690,Mark,Newton,Mark Newton,1990-07-27,Male,stephensonterri@gmail.com,001-511-225-1274x280,Port Nicholasburgh,VN,2024-03-22,low,41327.255397731016,medium
CUST_02691,Kimberly,Smith,Kimberly Smith,2002-09-02,Female,patricia51@yahoo.com,(533)893-4402x62957,Jasonport,VN,2024-08-31,low,73028.48144975539,high
CUST_02692,Paul,Ellis,Paul Ellis,1962-09-17,Female,glenda44@maynard-brooks.com,946-351-7963x150,East Kristen,VN,2022-08-15,low,6380.655249559068,high
CUST_02693,Christopher,Gomez,Christopher Gomez,1955-05-23,Male,wwells@harvey.com,277-816-9177,West Shanefurt,VN,2024-02-09,medium,4740.54183066045,medium
CUST_02694,Vanessa,Watts,Vanessa Watts,1958-08-23,Male,brandonpacheco@moore-martinez.org,631-972-0622,Brooksborough,VN,2022-03-04,medium,56877.906940883964,medium
CUST_02695,Dawn,Koch,Dawn Koch,1958-05-22,Female,iduncan@randolph.info,001-331-015-8339x103,Brianton,VN,2022-11-27,low,77838.19040407981,high
CUST_02696,Matthew,Johnson,Matthew Johnson,2000-06-28,Male,fwyatt@hotmail.com,001-993-114-0360x0463,North Abigail,VN,2022-04-26,medium,75283.74139754713,high
CUST_02697,Michelle,Thomas,Michelle Thomas,1956-06-21,Male,christophermurillo@gmail.com,(155)698-1539x30729,Adamfort,VN,2022-11-15,low,24464.196559084445,high
CUST_02698,Martha,Rivera,Martha Rivera,1992-02-14,Male,ryan28@hotmail.com,001-537-669-8959x1570,East Jill,VN,2022-11-09,medium,32756.138021672938,medium
CUST_02699,David,Tapia,David Tapia,1989-10-24,Female,craig96@brooks-cardenas.com,(002)101-9454x81537,New Jamesland,VN,2021-05-31,low,20982.71874833036,high
CUST_02700,Brandon,Mckenzie,Brandon Mckenzie,1993-12-06,Female,daykenneth@gmail.com,+1-566-438-0442x94649,East Austinchester,VN,2021-03-15,low,56542.277306353964,medium
CUST_02701,Thomas,Roberts,Thomas Roberts,1984-06-26,Male,diane46@hotmail.com,380.971.8834,Keithview,VN,2023-08-25,high,24217.863599334614,high
CUST_02702,Ashley,Russell,Ashley Russell,1996-09-28,Female,allenjohnny@gordon.org,001-354-100-6985x8379,Hernandezton,VN,2021-03-05,low,36708.84993549681,low
CUST_02703,Richard,Harris,Richard Harris,1966-05-01,Female,michaelrivera@richardson.biz,780-363-1078,West Alanfurt,VN,2023-12-04,low,54430.184466898514,low
CUST_02704,Daniel,Bailey,Daniel Bailey,1995-03-08,Male,ncrosby@hotmail.com,834-358-7317x947,West Claire,VN,2024-09-22,low,54764.24637480758,high
CUST_02705,Jeremy,Sims,Jeremy Sims,1998-09-07,Male,serickson@hotmail.com,482.890.3257x687,Perryshire,VN,2021-11-03,high,27482.907037790563,high
CUST_02706,Virginia,Blair,Virginia Blair,1955-08-14,Male,flowershayden@mitchell.com,001-158-508-3462,Lake Suzanne,VN,2022-12-16,low,22195.741950355074,medium
CUST_02707,Kevin,Hinton,Kevin Hinton,1986-05-14,Male,joseph82@hotmail.com,(155)039-7792x696,North Jenniferton,VN,2023-11-30,high,31750.149084336685,high
CUST_02708,Gary,Randolph,Gary Randolph,1962-05-14,Male,schmidtlori@gmail.com,367-026-5171,Websterburgh,VN,2024-11-17,medium,65928.96371203926,high
CUST_02709,Alan,Castillo,Alan Castillo,1963-01-28,Female,mward@gmail.com,603.262.9785,Dixonborough,VN,2021-02-26,high,30655.460469592246,high
CUST_02710,Mary,Mcbride,Mary Mcbride,1968-06-29,Male,michaelhutchinson@hotmail.com,424-856-1531,Stevenhaven,VN,2023-07-08,medium,6658.867304947499,medium
CUST_02711,Robert,Hicks,Robert Hicks,1994-04-02,Female,javierbennett@campbell.net,+1-746-123-7542x8041,Wheelerfort,VN,2023-02-20,low,47485.654302384835,high
CUST_02712,Tanya,Bell,Tanya Bell,1978-01-25,Male,matthew67@yahoo.com,001-986-313-8258,South Alfredbury,VN,2021-02-23,low,15313.319866857819,medium
CUST_02713,Jerry,Miller,Jerry Miller,1957-10-10,Female,denise99@brown-tran.com,+1-949-201-6939x8174,Port Mathew,VN,2021-04-19,low,42519.37005142736,high
CUST_02714,Michael,Burnett,Michael Burnett,1965-11-26,Female,kimberly16@yahoo.com,599.703.5878,West Jeffreyhaven,VN,2024-01-04,low,42140.00045930548,low
CUST_02715,Maria,Smith,Maria Smith,1973-01-12,Male,tiffany37@hayes.com,798-076-1278,New Tiffany,VN,2022-09-17,high,4589.544845026083,high
CUST_02716,Mary,Levine,Mary Levine,1957-05-27,Female,walkerjames@yahoo.com,983.521.9103,South Casey,VN,2024-05-23,low,25949.274254934404,medium
CUST_02717,Robin,Stevenson,Robin Stevenson,1992-09-08,Female,rachelkerr@yahoo.com,164.059.9121x8068,Ralphton,VN,2024-09-15,low,11423.794260445713,high
CUST_02718,Jason,Smith,Jason Smith,1991-07-30,Male,goodmanshelley@yahoo.com,016.553.7418x03333,Larabury,VN,2022-03-04,medium,35871.709688995375,high
CUST_02719,Nicole,Williams,Nicole Williams,1980-11-20,Female,lindasandoval@norman.com,001-874-390-3794x2616,Lake Christianberg,VN,2022-11-12,medium,11816.977128111568,high
CUST_02720,Susan,Munoz,Susan Munoz,1979-05-04,Male,jgarcia@reeves.com,385-497-0425x354,Omarland,VN,2024-01-30,medium,19555.3671567922,high
CUST_02721,Richard,Moore,Richard Moore,1981-12-26,Male,ecampbell@yahoo.com,(025)159-2679,Adamchester,VN,2023-03-13,high,41666.474828801314,high
CUST_02722,Sarah,Smith,Sarah Smith,1982-04-05,Female,george46@price-davis.biz,+1-176-124-4726x48813,Williamsport,VN,2022-02-19,low,30137.3203284908,high
CUST_02723,Joshua,Collins,Joshua Collins,1984-05-28,Female,colleen69@hotmail.com,(250)013-8454,Larryland,VN,2022-02-23,low,52870.59020882212,high
CUST_02724,Michael,Blake,Michael Blake,1984-11-28,Female,edwardskinner@hotmail.com,2204927370,Kleintown,VN,2024-11-19,low,41411.52882830912,medium
CUST_02725,Alexandra,Wagner,Alexandra Wagner,1967-11-21,Female,fitzpatrickjeremy@yahoo.com,454-820-2492x7224,North Marieshire,VN,2021-12-05,low,51441.748733233166,high
CUST_02726,Emily,Gutierrez,Emily Gutierrez,2005-11-22,Male,maynardtammy@yahoo.com,(468)815-8887x8849,East Robinborough,VN,2021-06-23,low,57984.70074674634,high
CUST_02727,James,Strickland,James Strickland,2003-06-30,Female,timothymercer@yahoo.com,(217)970-9030x1141,South Amystad,VN,2022-02-26,low,28935.071544494178,high
CUST_02728,Denise,Graves,Denise Graves,1988-09-22,Female,aarontucker@yahoo.com,(521)272-4529x95921,West Robertville,VN,2021-04-02,low,12675.90820962787,medium
CUST_02729,Anna,Martin,Anna Martin,1998-11-10,Male,michael99@gordon-lane.net,+1-538-891-4816x49744,Coxmouth,VN,2021-07-24,medium,27145.285168930368,high
CUST_02730,Tyler,Hayes,Tyler Hayes,1988-03-23,Male,candice34@gibson-russell.net,4403642942,West Stephanie,VN,2021-05-02,medium,55850.22870655832,low
CUST_02731,David,Meadows,David Meadows,1986-01-25,Male,tyler64@simmons-long.org,+1-436-499-2194,Lake Michaelshire,VN,2024-04-19,low,62151.92112117679,high
CUST_02732,Alexander,Diaz,Alexander Diaz,1972-10-31,Female,fwilkins@cervantes-smith.org,001-102-203-2739x080,Lake Michaelton,VN,2021-03-30,high,55669.914350289524,medium
CUST_02733,Kristine,Rivera,Kristine Rivera,1989-04-02,Female,lopezdaniel@barron-johnson.info,468.625.0101x118,West Zacharyhaven,VN,2021-10-10,low,54614.6118165788,high
CUST_02734,Joseph,Kennedy,Joseph Kennedy,1975-06-25,Male,njohnson@mata.com,763.497.4705x33201,East Carlos,VN,2023-10-20,high,29578.847548763548,medium
CUST_02735,Charles,James,Charles James,1965-08-02,Male,michael19@miller.biz,605-208-6732,Lake Amanda,VN,2021-08-27,medium,47291.038565835675,high
CUST_02736,Corey,Gilmore,Corey Gilmore,1991-12-20,Male,bobbyirwin@hotmail.com,164-695-6708,West Austinberg,VN,2021-06-26,low,79358.82506803922,medium
CUST_02737,Nancy,Spencer,Nancy Spencer,1996-11-09,Male,travis06@kelly.biz,5696727620,Lake David,VN,2024-05-15,high,3148.7574004458993,high
CUST_02738,Pamela,Francis,Pamela Francis,1969-01-05,Male,kathleenstrickland@yahoo.com,810-783-7844x0915,South Kristen,VN,2024-09-25,high,71112.04300348622,medium
CUST_02739,Erin,Maynard,Erin Maynard,1963-08-12,Male,rcruz@hotmail.com,780-471-7143x321,Port Molly,VN,2021-01-08,low,61168.19474789612,medium
CUST_02740,Laura,Richardson,Laura Richardson,1972-08-18,Female,ryanbrewer@gmail.com,6934259849,East Masonburgh,VN,2022-03-26,medium,29087.690084387697,medium
CUST_02741,Eric,Lawson,Eric Lawson,1966-08-08,Male,shellybridges@anderson-atkinson.com,3276073605,Victorview,VN,2024-12-13,medium,44071.40664602395,high
CUST_02742,Anthony,Roman,Anthony Roman,1997-04-30,Female,gibsonjoanna@brooks.com,(586)060-4723x961,Katrinamouth,VN,2021-07-29,high,33731.4160659218,high
CUST_02743,David,Fisher,David Fisher,1960-09-27,Male,watsonjacob@harvey.com,001-299-157-2575,Kennethport,VN,2023-04-02,high,6176.27490732325,high
CUST_02744,Christopher,Perez,Christopher Perez,2003-09-06,Male,james65@yahoo.com,855-258-1282x241,Port Reneefurt,VN,2023-03-24,medium,62166.794529056046,low
CUST_02745,Dean,Kim,Dean Kim,2005-01-21,Male,austin47@allen.com,737.027.3160,East Nicholasstad,VN,2022-03-30,low,3087.123584307005,low
CUST_02746,Michael,Perry,Michael Perry,1958-03-21,Female,emilybennett@gmail.com,(163)829-3916x2034,New Amy,VN,2021-08-22,medium,4152.012265735155,medium
CUST_02747,Nicole,Rodriguez,Nicole Rodriguez,2006-01-31,Female,jacob84@gmail.com,001-951-932-5695x6611,Thomasmouth,VN,2024-11-12,medium,69909.25738426208,high
CUST_02748,Gregory,Bryan,Gregory Bryan,1967-11-09,Male,nicole84@gmail.com,523.895.4562,Port Michael,VN,2024-05-14,low,74637.04063924622,high
CUST_02749,Ashley,Wood,Ashley Wood,1971-04-20,Female,mariesandoval@carey.com,145-098-2856,Lake Chad,VN,2021-08-13,high,38912.308536749304,medium
CUST_02750,Shannon,Huynh,Shannon Huynh,1993-06-25,Male,hhardy@hernandez.com,(378)257-9390x90067,Millerchester,VN,2021-10-29,medium,59887.98885605886,high
CUST_02751,Monica,Dawson,Monica Dawson,1999-12-23,Female,raymond36@thompson.info,(907)578-2504x598,Bradleyport,VN,2021-12-08,low,22985.523147204087,high
CUST_02752,Erica,Montgomery,Erica Montgomery,1964-06-14,Female,thomasrobin@gmail.com,920.716.9186x6435,Robertport,VN,2023-04-21,low,62852.26540708171,high
CUST_02753,Lorraine,Bridges,Lorraine Bridges,1976-05-11,Male,xmayer@gmail.com,(488)936-6037x1134,Wrightview,VN,2021-11-02,medium,4706.060465050751,high
CUST_02754,Joseph,Munoz,Joseph Munoz,1978-10-24,Female,andrea20@howell.com,021-590-4106x671,Allenshire,VN,2022-07-27,low,52000.698339638475,high
CUST_02755,Heather,Lopez,Heather Lopez,1981-08-30,Female,twilliams@hotmail.com,(775)419-2700,Barnesmouth,VN,2024-03-18,low,79572.65681801,high
